blocking_condition_id,decision_readiness_id,decision_scorecard_id,decision_package_id,condition_type,condition_category,condition_description,severity,blocking_flag,source_phase,source_record_id,responsible_role,required_resolution,resolution_evidence_required,current_status,transition_enabled_after_resolution
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608-CF-lineage_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,lineage_completeness_condition,Conditional,Derived from lineage_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608-CF-lineage_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608-CF-blocking_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,blocking_condition,Blocking,Derived from governance_burden_status = Monitoring Only,High,True,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608-CF-blocking_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623-CF-financial_input_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623,financial_input_condition,Conditional,Derived from missing_financial_input_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623-CF-financial_input_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623-CF-stakeholder_validation_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623,stakeholder_validation_condition,Conditional,Derived from stakeholder_validation_required = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623-CF-stakeholder_validation_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623-CF-scenario_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623,scenario_completeness_condition,Conditional,Derived from scenario_readiness = 0.0,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623-CF-scenario_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623-CF-evidence_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623,evidence_completeness_condition,Conditional,Derived from evidence_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623-CF-evidence_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623-CF-lineage_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623,lineage_completeness_condition,Conditional,Derived from lineage_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623-CF-lineage_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623-CF-blocking_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623,blocking_condition,Blocking,Derived from governance_burden_status = Monitoring Only,High,True,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623-CF-blocking_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627-CF-financial_input_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,financial_input_condition,Conditional,Derived from missing_financial_input_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627-CF-financial_input_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627-CF-stakeholder_validation_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,stakeholder_validation_condition,Conditional,Derived from stakeholder_validation_required = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627-CF-stakeholder_validation_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627-CF-scenario_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,scenario_completeness_condition,Conditional,Derived from scenario_readiness = 0.0,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627-CF-scenario_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627-CF-evidence_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,evidence_completeness_condition,Conditional,Derived from evidence_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627-CF-evidence_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627-CF-lineage_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,lineage_completeness_condition,Conditional,Derived from lineage_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627-CF-lineage_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627-CF-blocking_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,blocking_condition,Blocking,Derived from governance_burden_status = Monitoring Only,High,True,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627-CF-blocking_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708-CF-financial_input_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708,financial_input_condition,Conditional,Derived from missing_financial_input_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708-CF-financial_input_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708-CF-stakeholder_validation_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708,stakeholder_validation_condition,Conditional,Derived from stakeholder_validation_required = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708-CF-stakeholder_validation_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708-CF-scenario_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708,scenario_completeness_condition,Conditional,Derived from scenario_readiness = 0.0,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708-CF-scenario_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708-CF-evidence_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708,evidence_completeness_condition,Conditional,Derived from evidence_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708-CF-evidence_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708-CF-lineage_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708,lineage_completeness_condition,Conditional,Derived from lineage_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708-CF-lineage_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708-CF-blocking_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708,blocking_condition,Blocking,Derived from governance_burden_status = Monitoring Only,High,True,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708-CF-blocking_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714-CF-financial_input_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,financial_input_condition,Conditional,Derived from missing_financial_input_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714-CF-financial_input_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714-CF-stakeholder_validation_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,stakeholder_validation_condition,Conditional,Derived from stakeholder_validation_required = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714-CF-stakeholder_validation_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714-CF-scenario_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,scenario_completeness_condition,Conditional,Derived from scenario_readiness = 0.0,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714-CF-scenario_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714-CF-evidence_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,evidence_completeness_condition,Conditional,Derived from evidence_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714-CF-evidence_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714-CF-lineage_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,lineage_completeness_condition,Conditional,Derived from lineage_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714-CF-lineage_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714-CF-blocking_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,blocking_condition,Blocking,Derived from governance_burden_status = Monitoring Only,High,True,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714-CF-blocking_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730-CF-financial_input_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730,financial_input_condition,Conditional,Derived from missing_financial_input_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730-CF-financial_input_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730-CF-stakeholder_validation_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730,stakeholder_validation_condition,Conditional,Derived from stakeholder_validation_required = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730-CF-stakeholder_validation_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730-CF-scenario_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730,scenario_completeness_condition,Conditional,Derived from scenario_readiness = 0.0,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730-CF-scenario_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730-CF-evidence_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730,evidence_completeness_condition,Conditional,Derived from evidence_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730-CF-evidence_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730-CF-lineage_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730,lineage_completeness_condition,Conditional,Derived from lineage_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730-CF-lineage_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730-CF-blocking_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730,blocking_condition,Blocking,Derived from governance_burden_status = Monitoring Only,High,True,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260730-CF-blocking_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217-CF-financial_input_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217,financial_input_condition,Conditional,Derived from missing_financial_input_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217-CF-financial_input_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217-CF-stakeholder_validation_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217,stakeholder_validation_condition,Conditional,Derived from stakeholder_validation_required = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217-CF-stakeholder_validation_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217-CF-scenario_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217,scenario_completeness_condition,Conditional,Derived from scenario_readiness = 0.0,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217-CF-scenario_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217-CF-evidence_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217,evidence_completeness_condition,Conditional,Derived from evidence_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217-CF-evidence_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217-CF-lineage_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217,lineage_completeness_condition,Conditional,Derived from lineage_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217-CF-lineage_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217-CF-blocking_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217,blocking_condition,Blocking,Derived from governance_burden_status = Monitoring Only,High,True,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260217-CF-blocking_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223-CF-financial_input_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223,financial_input_condition,Conditional,Derived from missing_financial_input_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223-CF-financial_input_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223-CF-stakeholder_validation_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223,stakeholder_validation_condition,Conditional,Derived from stakeholder_validation_required = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223-CF-stakeholder_validation_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223-CF-scenario_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223,scenario_completeness_condition,Conditional,Derived from scenario_readiness = 0.0,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223-CF-scenario_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223-CF-evidence_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223,evidence_completeness_condition,Conditional,Derived from evidence_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223-CF-evidence_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223-CF-lineage_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223,lineage_completeness_condition,Conditional,Derived from lineage_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223-CF-lineage_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223-CF-blocking_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223,blocking_condition,Blocking,Derived from governance_burden_status = Monitoring Only,High,True,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260223-CF-blocking_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414-CF-financial_input_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414,financial_input_condition,Conditional,Derived from missing_financial_input_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414-CF-financial_input_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414-CF-stakeholder_validation_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414,DSC-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414,stakeholder_validation_condition,Conditional,Derived from stakeholder_validation_required = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-SURG-kpi_006-20260414-CF-stakeholder_validation_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
