decision_action_routing_id,decision_package_id,action_id,action_name,action_eligibility_status,action_reason,prerequisite_count,blocking_condition_count,audit_required,management_selection_required,readiness_status,blocking_gate_affected
DAR-4DD779B5,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260415,A015,Request Evidence Completion,Not Applicable,No eligibility rule defined for Request Evidence Completion under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-4DD779B5,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260415,A016,Request Lineage Completion,Not Applicable,No eligibility rule defined for Request Lineage Completion under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-4DD779B5,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260415,A017,Route to Non-Quantitative Review,Not Applicable,No eligibility rule defined for Route to Non-Quantitative Review under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-4DD779B5,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260415,A018,No Action - Monitoring Continues,Allowed,Governed eligibility for Monitoring Only,0,1,True,True,Monitoring Only,
DAR-75F685D4,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260425,A001,Review Integrated Decision Package,Not Applicable,No eligibility rule defined for Review Integrated Decision Package under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-75F685D4,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260425,A002,Compare Scenario Options,Not Applicable,Governed eligibility for Monitoring Only,0,1,True,True,Monitoring Only,
DAR-75F685D4,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260425,A003,Validate Assumptions,Not Applicable,No eligibility rule defined for Validate Assumptions under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-75F685D4,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260425,A004,Validate Baseline,Not Applicable,No eligibility rule defined for Validate Baseline under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-75F685D4,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260425,A005,Validate Financial Inputs,Not Applicable,No eligibility rule defined for Validate Financial Inputs under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-75F685D4,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260425,A006,Validate Benefit Assumptions,Not Applicable,No eligibility rule defined for Validate Benefit Assumptions under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-75F685D4,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260425,A007,Provide Budget Information,Not Applicable,No eligibility rule defined for Provide Budget Information under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-75F685D4,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260425,A008,Request Additional Scenario,Not Applicable,No eligibility rule defined for Request Additional Scenario under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-75F685D4,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260425,A009,Request Stakeholder Review,Allowed with Conditions,Governed eligibility for Monitoring Only,0,1,True,True,Monitoring Only,
DAR-75F685D4,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260425,A010,Proceed to Limited-Trial Consideration,Blocked,Governed eligibility for Monitoring Only,1,1,True,True,Monitoring Only,Multiple Gates
DAR-75F685D4,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260425,A011,Continue Monitoring,Allowed,Governed eligibility for Monitoring Only,0,1,True,True,Monitoring Only,
DAR-75F685D4,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260425,A012,Escalate for Immediate Management Attention,Allowed with Conditions,Governed eligibility for Monitoring Only,0,1,True,True,Monitoring Only,
DAR-75F685D4,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260425,A013,Defer Decision,Not Applicable,No eligibility rule defined for Defer Decision under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-75F685D4,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260425,A014,Reject Decision Use,Not Applicable,No eligibility rule defined for Reject Decision Use under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-75F685D4,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260425,A015,Request Evidence Completion,Not Applicable,No eligibility rule defined for Request Evidence Completion under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-75F685D4,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260425,A016,Request Lineage Completion,Not Applicable,No eligibility rule defined for Request Lineage Completion under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-75F685D4,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260425,A017,Route to Non-Quantitative Review,Not Applicable,No eligibility rule defined for Route to Non-Quantitative Review under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-75F685D4,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260425,A018,No Action - Monitoring Continues,Allowed,Governed eligibility for Monitoring Only,0,1,True,True,Monitoring Only,
DAR-E108DFAA,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260523,A001,Review Integrated Decision Package,Not Applicable,No eligibility rule defined for Review Integrated Decision Package under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-E108DFAA,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260523,A002,Compare Scenario Options,Not Applicable,Governed eligibility for Monitoring Only,0,1,True,True,Monitoring Only,
DAR-E108DFAA,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260523,A003,Validate Assumptions,Not Applicable,No eligibility rule defined for Validate Assumptions under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-E108DFAA,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260523,A004,Validate Baseline,Not Applicable,No eligibility rule defined for Validate Baseline under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-E108DFAA,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260523,A005,Validate Financial Inputs,Not Applicable,No eligibility rule defined for Validate Financial Inputs under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-E108DFAA,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260523,A006,Validate Benefit Assumptions,Not Applicable,No eligibility rule defined for Validate Benefit Assumptions under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-E108DFAA,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260523,A007,Provide Budget Information,Not Applicable,No eligibility rule defined for Provide Budget Information under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-E108DFAA,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260523,A008,Request Additional Scenario,Not Applicable,No eligibility rule defined for Request Additional Scenario under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-E108DFAA,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260523,A009,Request Stakeholder Review,Allowed with Conditions,Governed eligibility for Monitoring Only,0,1,True,True,Monitoring Only,
DAR-E108DFAA,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260523,A010,Proceed to Limited-Trial Consideration,Blocked,Governed eligibility for Monitoring Only,1,1,True,True,Monitoring Only,Multiple Gates
DAR-E108DFAA,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260523,A011,Continue Monitoring,Allowed,Governed eligibility for Monitoring Only,0,1,True,True,Monitoring Only,
DAR-E108DFAA,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260523,A012,Escalate for Immediate Management Attention,Allowed with Conditions,Governed eligibility for Monitoring Only,0,1,True,True,Monitoring Only,
DAR-E108DFAA,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260523,A013,Defer Decision,Not Applicable,No eligibility rule defined for Defer Decision under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-E108DFAA,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260523,A014,Reject Decision Use,Not Applicable,No eligibility rule defined for Reject Decision Use under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-E108DFAA,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260523,A015,Request Evidence Completion,Not Applicable,No eligibility rule defined for Request Evidence Completion under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-E108DFAA,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260523,A016,Request Lineage Completion,Not Applicable,No eligibility rule defined for Request Lineage Completion under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-E108DFAA,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260523,A017,Route to Non-Quantitative Review,Not Applicable,No eligibility rule defined for Route to Non-Quantitative Review under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-E108DFAA,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260523,A018,No Action - Monitoring Continues,Allowed,Governed eligibility for Monitoring Only,0,1,True,True,Monitoring Only,
DAR-89FF9A00,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260601,A001,Review Integrated Decision Package,Not Applicable,No eligibility rule defined for Review Integrated Decision Package under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-89FF9A00,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260601,A002,Compare Scenario Options,Not Applicable,Governed eligibility for Monitoring Only,0,1,True,True,Monitoring Only,
DAR-89FF9A00,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260601,A003,Validate Assumptions,Not Applicable,No eligibility rule defined for Validate Assumptions under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-89FF9A00,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260601,A004,Validate Baseline,Not Applicable,No eligibility rule defined for Validate Baseline under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-89FF9A00,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260601,A005,Validate Financial Inputs,Not Applicable,No eligibility rule defined for Validate Financial Inputs under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-89FF9A00,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260601,A006,Validate Benefit Assumptions,Not Applicable,No eligibility rule defined for Validate Benefit Assumptions under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-89FF9A00,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260601,A007,Provide Budget Information,Not Applicable,No eligibility rule defined for Provide Budget Information under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-89FF9A00,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260601,A008,Request Additional Scenario,Not Applicable,No eligibility rule defined for Request Additional Scenario under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-89FF9A00,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260601,A009,Request Stakeholder Review,Allowed with Conditions,Governed eligibility for Monitoring Only,0,1,True,True,Monitoring Only,
DAR-89FF9A00,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260601,A010,Proceed to Limited-Trial Consideration,Blocked,Governed eligibility for Monitoring Only,1,1,True,True,Monitoring Only,Multiple Gates
DAR-89FF9A00,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260601,A011,Continue Monitoring,Allowed,Governed eligibility for Monitoring Only,0,1,True,True,Monitoring Only,
DAR-89FF9A00,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260601,A012,Escalate for Immediate Management Attention,Allowed with Conditions,Governed eligibility for Monitoring Only,0,1,True,True,Monitoring Only,
DAR-89FF9A00,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260601,A013,Defer Decision,Not Applicable,No eligibility rule defined for Defer Decision under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-89FF9A00,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260601,A014,Reject Decision Use,Not Applicable,No eligibility rule defined for Reject Decision Use under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-89FF9A00,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260601,A015,Request Evidence Completion,Not Applicable,No eligibility rule defined for Request Evidence Completion under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-89FF9A00,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260601,A016,Request Lineage Completion,Not Applicable,No eligibility rule defined for Request Lineage Completion under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-89FF9A00,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260601,A017,Route to Non-Quantitative Review,Not Applicable,No eligibility rule defined for Route to Non-Quantitative Review under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-89FF9A00,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260601,A018,No Action - Monitoring Continues,Allowed,Governed eligibility for Monitoring Only,0,1,True,True,Monitoring Only,
DAR-39E716E6,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260606,A001,Review Integrated Decision Package,Not Applicable,No eligibility rule defined for Review Integrated Decision Package under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-39E716E6,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260606,A002,Compare Scenario Options,Not Applicable,Governed eligibility for Monitoring Only,0,1,True,True,Monitoring Only,
DAR-39E716E6,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260606,A003,Validate Assumptions,Not Applicable,No eligibility rule defined for Validate Assumptions under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-39E716E6,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260606,A004,Validate Baseline,Not Applicable,No eligibility rule defined for Validate Baseline under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-39E716E6,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260606,A005,Validate Financial Inputs,Not Applicable,No eligibility rule defined for Validate Financial Inputs under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-39E716E6,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260606,A006,Validate Benefit Assumptions,Not Applicable,No eligibility rule defined for Validate Benefit Assumptions under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-39E716E6,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260606,A007,Provide Budget Information,Not Applicable,No eligibility rule defined for Provide Budget Information under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-39E716E6,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260606,A008,Request Additional Scenario,Not Applicable,No eligibility rule defined for Request Additional Scenario under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-39E716E6,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260606,A009,Request Stakeholder Review,Allowed with Conditions,Governed eligibility for Monitoring Only,0,1,True,True,Monitoring Only,
DAR-39E716E6,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260606,A010,Proceed to Limited-Trial Consideration,Blocked,Governed eligibility for Monitoring Only,1,1,True,True,Monitoring Only,Multiple Gates
DAR-39E716E6,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260606,A011,Continue Monitoring,Allowed,Governed eligibility for Monitoring Only,0,1,True,True,Monitoring Only,
DAR-39E716E6,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260606,A012,Escalate for Immediate Management Attention,Allowed with Conditions,Governed eligibility for Monitoring Only,0,1,True,True,Monitoring Only,
DAR-39E716E6,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260606,A013,Defer Decision,Not Applicable,No eligibility rule defined for Defer Decision under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-39E716E6,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260606,A014,Reject Decision Use,Not Applicable,No eligibility rule defined for Reject Decision Use under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-39E716E6,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260606,A015,Request Evidence Completion,Not Applicable,No eligibility rule defined for Request Evidence Completion under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-39E716E6,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260606,A016,Request Lineage Completion,Not Applicable,No eligibility rule defined for Request Lineage Completion under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-39E716E6,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260606,A017,Route to Non-Quantitative Review,Not Applicable,No eligibility rule defined for Route to Non-Quantitative Review under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-39E716E6,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260606,A018,No Action - Monitoring Continues,Allowed,Governed eligibility for Monitoring Only,0,1,True,True,Monitoring Only,
DAR-C3E2F410,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260715,A001,Review Integrated Decision Package,Not Applicable,No eligibility rule defined for Review Integrated Decision Package under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-C3E2F410,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260715,A002,Compare Scenario Options,Not Applicable,Governed eligibility for Monitoring Only,0,1,True,True,Monitoring Only,
DAR-C3E2F410,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260715,A003,Validate Assumptions,Not Applicable,No eligibility rule defined for Validate Assumptions under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-C3E2F410,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260715,A004,Validate Baseline,Not Applicable,No eligibility rule defined for Validate Baseline under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-C3E2F410,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260715,A005,Validate Financial Inputs,Not Applicable,No eligibility rule defined for Validate Financial Inputs under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-C3E2F410,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260715,A006,Validate Benefit Assumptions,Not Applicable,No eligibility rule defined for Validate Benefit Assumptions under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-C3E2F410,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260715,A007,Provide Budget Information,Not Applicable,No eligibility rule defined for Provide Budget Information under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-C3E2F410,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260715,A008,Request Additional Scenario,Not Applicable,No eligibility rule defined for Request Additional Scenario under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-C3E2F410,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260715,A009,Request Stakeholder Review,Allowed with Conditions,Governed eligibility for Monitoring Only,0,1,True,True,Monitoring Only,
DAR-C3E2F410,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260715,A010,Proceed to Limited-Trial Consideration,Blocked,Governed eligibility for Monitoring Only,1,1,True,True,Monitoring Only,Multiple Gates
DAR-C3E2F410,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260715,A011,Continue Monitoring,Allowed,Governed eligibility for Monitoring Only,0,1,True,True,Monitoring Only,
DAR-C3E2F410,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260715,A012,Escalate for Immediate Management Attention,Allowed with Conditions,Governed eligibility for Monitoring Only,0,1,True,True,Monitoring Only,
DAR-C3E2F410,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260715,A013,Defer Decision,Not Applicable,No eligibility rule defined for Defer Decision under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-C3E2F410,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260715,A014,Reject Decision Use,Not Applicable,No eligibility rule defined for Reject Decision Use under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-C3E2F410,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260715,A015,Request Evidence Completion,Not Applicable,No eligibility rule defined for Request Evidence Completion under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-C3E2F410,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260715,A016,Request Lineage Completion,Not Applicable,No eligibility rule defined for Request Lineage Completion under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-C3E2F410,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260715,A017,Route to Non-Quantitative Review,Not Applicable,No eligibility rule defined for Route to Non-Quantitative Review under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-C3E2F410,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260715,A018,No Action - Monitoring Continues,Allowed,Governed eligibility for Monitoring Only,0,1,True,True,Monitoring Only,
DAR-011B9BEF,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260719,A001,Review Integrated Decision Package,Not Applicable,No eligibility rule defined for Review Integrated Decision Package under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-011B9BEF,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260719,A002,Compare Scenario Options,Not Applicable,Governed eligibility for Monitoring Only,0,1,True,True,Monitoring Only,
DAR-011B9BEF,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260719,A003,Validate Assumptions,Not Applicable,No eligibility rule defined for Validate Assumptions under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-011B9BEF,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260719,A004,Validate Baseline,Not Applicable,No eligibility rule defined for Validate Baseline under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-011B9BEF,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260719,A005,Validate Financial Inputs,Not Applicable,No eligibility rule defined for Validate Financial Inputs under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-011B9BEF,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260719,A006,Validate Benefit Assumptions,Not Applicable,No eligibility rule defined for Validate Benefit Assumptions under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-011B9BEF,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260719,A007,Provide Budget Information,Not Applicable,No eligibility rule defined for Provide Budget Information under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-011B9BEF,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260719,A008,Request Additional Scenario,Not Applicable,No eligibility rule defined for Request Additional Scenario under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-011B9BEF,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260719,A009,Request Stakeholder Review,Allowed with Conditions,Governed eligibility for Monitoring Only,0,1,True,True,Monitoring Only,
DAR-011B9BEF,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260719,A010,Proceed to Limited-Trial Consideration,Blocked,Governed eligibility for Monitoring Only,1,1,True,True,Monitoring Only,Multiple Gates
DAR-011B9BEF,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260719,A011,Continue Monitoring,Allowed,Governed eligibility for Monitoring Only,0,1,True,True,Monitoring Only,
DAR-011B9BEF,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260719,A012,Escalate for Immediate Management Attention,Allowed with Conditions,Governed eligibility for Monitoring Only,0,1,True,True,Monitoring Only,
DAR-011B9BEF,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260719,A013,Defer Decision,Not Applicable,No eligibility rule defined for Defer Decision under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-011B9BEF,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260719,A014,Reject Decision Use,Not Applicable,No eligibility rule defined for Reject Decision Use under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-011B9BEF,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260719,A015,Request Evidence Completion,Not Applicable,No eligibility rule defined for Request Evidence Completion under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-011B9BEF,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260719,A016,Request Lineage Completion,Not Applicable,No eligibility rule defined for Request Lineage Completion under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-011B9BEF,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260719,A017,Route to Non-Quantitative Review,Not Applicable,No eligibility rule defined for Route to Non-Quantitative Review under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-011B9BEF,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260719,A018,No Action - Monitoring Continues,Allowed,Governed eligibility for Monitoring Only,0,1,True,True,Monitoring Only,
DAR-7EDBEC74,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260802,A001,Review Integrated Decision Package,Not Applicable,No eligibility rule defined for Review Integrated Decision Package under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-7EDBEC74,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260802,A002,Compare Scenario Options,Not Applicable,Governed eligibility for Monitoring Only,0,1,True,True,Monitoring Only,
DAR-7EDBEC74,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260802,A003,Validate Assumptions,Not Applicable,No eligibility rule defined for Validate Assumptions under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-7EDBEC74,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260802,A004,Validate Baseline,Not Applicable,No eligibility rule defined for Validate Baseline under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-7EDBEC74,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260802,A005,Validate Financial Inputs,Not Applicable,No eligibility rule defined for Validate Financial Inputs under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-7EDBEC74,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260802,A006,Validate Benefit Assumptions,Not Applicable,No eligibility rule defined for Validate Benefit Assumptions under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-7EDBEC74,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260802,A007,Provide Budget Information,Not Applicable,No eligibility rule defined for Provide Budget Information under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-7EDBEC74,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260802,A008,Request Additional Scenario,Not Applicable,No eligibility rule defined for Request Additional Scenario under Monitoring Only,0,0,True,True,Monitoring Only,
DAR-7EDBEC74,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260802,A009,Request Stakeholder Review,Allowed with Conditions,Governed eligibility for Monitoring Only,0,1,True,True,Monitoring Only,
DAR-7EDBEC74,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260802,A010,Proceed to Limited-Trial Consideration,Blocked,Governed eligibility for Monitoring Only,1,1,True,True,Monitoring Only,Multiple Gates
DAR-7EDBEC74,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260802,A011,Continue Monitoring,Allowed,Governed eligibility for Monitoring Only,0,1,True,True,Monitoring Only,
DAR-7EDBEC74,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260802,A012,Escalate for Immediate Management Attention,Allowed with Conditions,Governed eligibility for Monitoring Only,0,1,True,True,Monitoring Only,
DAR-7EDBEC74,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260802,A013,Defer Decision,Not Applicable,No eligibility rule defined for Defer Decision under Monitoring Only,0,0,True,True,Monitoring Only,
