contract_record_id,decision_package_id,approval_package_id,contract_name,required_fields,contract_status,governance_note
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219-DC-executive_overview_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219,executive_overview_card,"decision_scorecard_id,hospital,department,dominant_kpi,risk_tier,urgency,decision_readiness,top_warning,top_action,reporting_date",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219-DC-risk_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219,risk_card,"risk_score,risk_tier,threshold_status,trend_direction,sustained_movement_flag,breach_status,watch_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219-DC-recommendation_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219,recommendation_card,"representative_recommendation,recommendation_readiness,recommendation_confirmation_required,recommendation_warning",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219-DC-scenario_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219,scenario_card,"comparator_completeness,comparator_consistency,scenario_readiness,scenario_confidence,tradeoff_summary,displacement_summary",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219-DC-financial_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219,financial_card,"cost_completeness,central_financial_estimate,lower_financial_estimate,upper_financial_estimate,financial_confidence,financial_readiness,affordability_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219-DC-governance_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219,governance_card,"causality_status,contradiction_warning,provisional_warning,required_validation,governance_burden_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219-DC-management_action_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261219,management_action_card,"permitted_next_action,blocking_condition,top_management_question,approval_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223-DC-executive_overview_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223,executive_overview_card,"decision_scorecard_id,hospital,department,dominant_kpi,risk_tier,urgency,decision_readiness,top_warning,top_action,reporting_date",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223-DC-risk_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223,risk_card,"risk_score,risk_tier,threshold_status,trend_direction,sustained_movement_flag,breach_status,watch_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223-DC-recommendation_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223,recommendation_card,"representative_recommendation,recommendation_readiness,recommendation_confirmation_required,recommendation_warning",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223-DC-scenario_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223,scenario_card,"comparator_completeness,comparator_consistency,scenario_readiness,scenario_confidence,tradeoff_summary,displacement_summary",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223-DC-financial_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223,financial_card,"cost_completeness,central_financial_estimate,lower_financial_estimate,upper_financial_estimate,financial_confidence,financial_readiness,affordability_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223-DC-governance_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223,governance_card,"causality_status,contradiction_warning,provisional_warning,required_validation,governance_burden_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223-DC-management_action_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261223,management_action_card,"permitted_next_action,blocking_condition,top_management_question,approval_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118-DC-executive_overview_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118,executive_overview_card,"decision_scorecard_id,hospital,department,dominant_kpi,risk_tier,urgency,decision_readiness,top_warning,top_action,reporting_date",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118-DC-risk_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118,risk_card,"risk_score,risk_tier,threshold_status,trend_direction,sustained_movement_flag,breach_status,watch_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118-DC-recommendation_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118,recommendation_card,"representative_recommendation,recommendation_readiness,recommendation_confirmation_required,recommendation_warning",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118-DC-scenario_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118,scenario_card,"comparator_completeness,comparator_consistency,scenario_readiness,scenario_confidence,tradeoff_summary,displacement_summary",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118-DC-financial_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118,financial_card,"cost_completeness,central_financial_estimate,lower_financial_estimate,upper_financial_estimate,financial_confidence,financial_readiness,affordability_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118-DC-governance_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118,governance_card,"causality_status,contradiction_warning,provisional_warning,required_validation,governance_burden_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118-DC-management_action_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260118,management_action_card,"permitted_next_action,blocking_condition,top_management_question,approval_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319-DC-executive_overview_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319,executive_overview_card,"decision_scorecard_id,hospital,department,dominant_kpi,risk_tier,urgency,decision_readiness,top_warning,top_action,reporting_date",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319-DC-risk_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319,risk_card,"risk_score,risk_tier,threshold_status,trend_direction,sustained_movement_flag,breach_status,watch_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319-DC-recommendation_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319,recommendation_card,"representative_recommendation,recommendation_readiness,recommendation_confirmation_required,recommendation_warning",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319-DC-scenario_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319,scenario_card,"comparator_completeness,comparator_consistency,scenario_readiness,scenario_confidence,tradeoff_summary,displacement_summary",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319-DC-financial_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319,financial_card,"cost_completeness,central_financial_estimate,lower_financial_estimate,upper_financial_estimate,financial_confidence,financial_readiness,affordability_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319-DC-governance_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319,governance_card,"causality_status,contradiction_warning,provisional_warning,required_validation,governance_burden_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319-DC-management_action_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260319,management_action_card,"permitted_next_action,blocking_condition,top_management_question,approval_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404-DC-executive_overview_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404,executive_overview_card,"decision_scorecard_id,hospital,department,dominant_kpi,risk_tier,urgency,decision_readiness,top_warning,top_action,reporting_date",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404-DC-risk_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404,risk_card,"risk_score,risk_tier,threshold_status,trend_direction,sustained_movement_flag,breach_status,watch_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404-DC-recommendation_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404,recommendation_card,"representative_recommendation,recommendation_readiness,recommendation_confirmation_required,recommendation_warning",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404-DC-scenario_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404,scenario_card,"comparator_completeness,comparator_consistency,scenario_readiness,scenario_confidence,tradeoff_summary,displacement_summary",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404-DC-financial_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404,financial_card,"cost_completeness,central_financial_estimate,lower_financial_estimate,upper_financial_estimate,financial_confidence,financial_readiness,affordability_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404-DC-governance_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404,governance_card,"causality_status,contradiction_warning,provisional_warning,required_validation,governance_burden_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404-DC-management_action_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260404,management_action_card,"permitted_next_action,blocking_condition,top_management_question,approval_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414-DC-executive_overview_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414,executive_overview_card,"decision_scorecard_id,hospital,department,dominant_kpi,risk_tier,urgency,decision_readiness,top_warning,top_action,reporting_date",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414-DC-risk_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414,risk_card,"risk_score,risk_tier,threshold_status,trend_direction,sustained_movement_flag,breach_status,watch_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414-DC-recommendation_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414,recommendation_card,"representative_recommendation,recommendation_readiness,recommendation_confirmation_required,recommendation_warning",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414-DC-scenario_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414,scenario_card,"comparator_completeness,comparator_consistency,scenario_readiness,scenario_confidence,tradeoff_summary,displacement_summary",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414-DC-financial_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414,financial_card,"cost_completeness,central_financial_estimate,lower_financial_estimate,upper_financial_estimate,financial_confidence,financial_readiness,affordability_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414-DC-governance_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414,governance_card,"causality_status,contradiction_warning,provisional_warning,required_validation,governance_burden_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414-DC-management_action_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260414,management_action_card,"permitted_next_action,blocking_condition,top_management_question,approval_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421-DC-executive_overview_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421,executive_overview_card,"decision_scorecard_id,hospital,department,dominant_kpi,risk_tier,urgency,decision_readiness,top_warning,top_action,reporting_date",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421-DC-risk_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421,risk_card,"risk_score,risk_tier,threshold_status,trend_direction,sustained_movement_flag,breach_status,watch_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421-DC-recommendation_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421,recommendation_card,"representative_recommendation,recommendation_readiness,recommendation_confirmation_required,recommendation_warning",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421-DC-scenario_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421,scenario_card,"comparator_completeness,comparator_consistency,scenario_readiness,scenario_confidence,tradeoff_summary,displacement_summary",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421-DC-financial_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421,financial_card,"cost_completeness,central_financial_estimate,lower_financial_estimate,upper_financial_estimate,financial_confidence,financial_readiness,affordability_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421-DC-governance_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421,governance_card,"causality_status,contradiction_warning,provisional_warning,required_validation,governance_burden_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421-DC-management_action_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260421,management_action_card,"permitted_next_action,blocking_condition,top_management_question,approval_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504-DC-executive_overview_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,executive_overview_card,"decision_scorecard_id,hospital,department,dominant_kpi,risk_tier,urgency,decision_readiness,top_warning,top_action,reporting_date",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504-DC-risk_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,risk_card,"risk_score,risk_tier,threshold_status,trend_direction,sustained_movement_flag,breach_status,watch_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504-DC-recommendation_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,recommendation_card,"representative_recommendation,recommendation_readiness,recommendation_confirmation_required,recommendation_warning",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504-DC-scenario_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,scenario_card,"comparator_completeness,comparator_consistency,scenario_readiness,scenario_confidence,tradeoff_summary,displacement_summary",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504-DC-financial_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,financial_card,"cost_completeness,central_financial_estimate,lower_financial_estimate,upper_financial_estimate,financial_confidence,financial_readiness,affordability_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504-DC-governance_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,governance_card,"causality_status,contradiction_warning,provisional_warning,required_validation,governance_burden_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504-DC-management_action_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260504,management_action_card,"permitted_next_action,blocking_condition,top_management_question,approval_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704-DC-executive_overview_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,executive_overview_card,"decision_scorecard_id,hospital,department,dominant_kpi,risk_tier,urgency,decision_readiness,top_warning,top_action,reporting_date",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704-DC-risk_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,risk_card,"risk_score,risk_tier,threshold_status,trend_direction,sustained_movement_flag,breach_status,watch_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704-DC-recommendation_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,recommendation_card,"representative_recommendation,recommendation_readiness,recommendation_confirmation_required,recommendation_warning",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704-DC-scenario_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,scenario_card,"comparator_completeness,comparator_consistency,scenario_readiness,scenario_confidence,tradeoff_summary,displacement_summary",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704-DC-financial_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,financial_card,"cost_completeness,central_financial_estimate,lower_financial_estimate,upper_financial_estimate,financial_confidence,financial_readiness,affordability_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704-DC-governance_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,governance_card,"causality_status,contradiction_warning,provisional_warning,required_validation,governance_burden_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704-DC-management_action_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260704,management_action_card,"permitted_next_action,blocking_condition,top_management_question,approval_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826-DC-executive_overview_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,executive_overview_card,"decision_scorecard_id,hospital,department,dominant_kpi,risk_tier,urgency,decision_readiness,top_warning,top_action,reporting_date",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826-DC-risk_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,risk_card,"risk_score,risk_tier,threshold_status,trend_direction,sustained_movement_flag,breach_status,watch_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826-DC-recommendation_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,recommendation_card,"representative_recommendation,recommendation_readiness,recommendation_confirmation_required,recommendation_warning",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826-DC-scenario_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,scenario_card,"comparator_completeness,comparator_consistency,scenario_readiness,scenario_confidence,tradeoff_summary,displacement_summary",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826-DC-financial_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,financial_card,"cost_completeness,central_financial_estimate,lower_financial_estimate,upper_financial_estimate,financial_confidence,financial_readiness,affordability_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826-DC-governance_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,governance_card,"causality_status,contradiction_warning,provisional_warning,required_validation,governance_burden_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826-DC-management_action_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260826,management_action_card,"permitted_next_action,blocking_condition,top_management_question,approval_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926-DC-executive_overview_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926,executive_overview_card,"decision_scorecard_id,hospital,department,dominant_kpi,risk_tier,urgency,decision_readiness,top_warning,top_action,reporting_date",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926-DC-risk_card,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926,PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20260926,risk_card,"risk_score,risk_tier,threshold_status,trend_direction,sustained_movement_flag,breach_status,watch_status",Active,Streamlit-ready contract. No UI generated in this step.
