audit_explanation_id,decision_action_routing_id,decision_package_id,audit_readiness_explanation,evidence_completeness_status,lineage_completeness_status,audit_event_count,current_audit_state,missing_evidence_count,missing_lineage_count,governance_note
AEX-69BBD795,DAR-A394CB26,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261030,"Evidence status: Complete (100.0% coverage). Lineage status: Complete (100.0% coverage). Audit requirements: 16 events awaiting management action. Current audit state: All audit events remain Not Executed. Missing evidence: 0 categories. Missing lineage: None - all 18 stages represented. What will be recorded when management acts: Audit event contracts are ready to capture actor, timestamp, reason, and approval reference. What has not yet occurred: No management review, action selection, or approval has taken place. This audit layer prepares traceability and does not indicate that management review, action selection, or approval has occurred.",Complete,Complete,16,Awaiting Management Action,0,0,Audit explanation for management workflow support
AEX-B95A4FA3,DAR-702A86AC,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261112,"Evidence status: Complete (100.0% coverage). Lineage status: Complete (100.0% coverage). Audit requirements: 16 events awaiting management action. Current audit state: All audit events remain Not Executed. Missing evidence: 0 categories. Missing lineage: None - all 18 stages represented. What will be recorded when management acts: Audit event contracts are ready to capture actor, timestamp, reason, and approval reference. What has not yet occurred: No management review, action selection, or approval has taken place. This audit layer prepares traceability and does not indicate that management review, action selection, or approval has occurred.",Complete,Complete,16,Awaiting Management Action,0,0,Audit explanation for management workflow support
AEX-4E60FD67,DAR-6C03EBB8,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261121,"Evidence status: Complete (100.0% coverage). Lineage status: Complete (100.0% coverage). Audit requirements: 16 events awaiting management action. Current audit state: All audit events remain Not Executed. Missing evidence: 0 categories. Missing lineage: None - all 18 stages represented. What will be recorded when management acts: Audit event contracts are ready to capture actor, timestamp, reason, and approval reference. What has not yet occurred: No management review, action selection, or approval has taken place. This audit layer prepares traceability and does not indicate that management review, action selection, or approval has occurred.",Complete,Complete,16,Awaiting Management Action,0,0,Audit explanation for management workflow support
AEX-99E4575E,DAR-04E2E51A,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_002-20261226,"Evidence status: Complete (100.0% coverage). Lineage status: Complete (100.0% coverage). Audit requirements: 16 events awaiting management action. Current audit state: All audit events remain Not Executed. Missing evidence: 0 categories. Missing lineage: None - all 18 stages represented. What will be recorded when management acts: Audit event contracts are ready to capture actor, timestamp, reason, and approval reference. What has not yet occurred: No management review, action selection, or approval has taken place. This audit layer prepares traceability and does not indicate that management review, action selection, or approval has occurred.",Complete,Complete,16,Awaiting Management Action,0,0,Audit explanation for management workflow support
AEX-9313CF16,DAR-BE2E413C,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260402,"Evidence status: Complete (100.0% coverage). Lineage status: Complete (100.0% coverage). Audit requirements: 16 events awaiting management action. Current audit state: All audit events remain Not Executed. Missing evidence: 0 categories. Missing lineage: None - all 18 stages represented. What will be recorded when management acts: Audit event contracts are ready to capture actor, timestamp, reason, and approval reference. What has not yet occurred: No management review, action selection, or approval has taken place. This audit layer prepares traceability and does not indicate that management review, action selection, or approval has occurred.",Complete,Complete,16,Awaiting Management Action,0,0,Audit explanation for management workflow support
AEX-31B77666,DAR-B6904B30,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260410,"Evidence status: Complete (100.0% coverage). Lineage status: Complete (100.0% coverage). Audit requirements: 16 events awaiting management action. Current audit state: All audit events remain Not Executed. Missing evidence: 0 categories. Missing lineage: None - all 18 stages represented. What will be recorded when management acts: Audit event contracts are ready to capture actor, timestamp, reason, and approval reference. What has not yet occurred: No management review, action selection, or approval has taken place. This audit layer prepares traceability and does not indicate that management review, action selection, or approval has occurred.",Complete,Complete,16,Awaiting Management Action,0,0,Audit explanation for management workflow support
AEX-870D57D6,DAR-13302777,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260420,"Evidence status: Complete (100.0% coverage). Lineage status: Complete (100.0% coverage). Audit requirements: 16 events awaiting management action. Current audit state: All audit events remain Not Executed. Missing evidence: 0 categories. Missing lineage: None - all 18 stages represented. What will be recorded when management acts: Audit event contracts are ready to capture actor, timestamp, reason, and approval reference. What has not yet occurred: No management review, action selection, or approval has taken place. This audit layer prepares traceability and does not indicate that management review, action selection, or approval has occurred.",Complete,Complete,16,Awaiting Management Action,0,0,Audit explanation for management workflow support
AEX-74B7413A,DAR-B193B83A,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260430,"Evidence status: Complete (100.0% coverage). Lineage status: Complete (100.0% coverage). Audit requirements: 16 events awaiting management action. Current audit state: All audit events remain Not Executed. Missing evidence: 0 categories. Missing lineage: None - all 18 stages represented. What will be recorded when management acts: Audit event contracts are ready to capture actor, timestamp, reason, and approval reference. What has not yet occurred: No management review, action selection, or approval has taken place. This audit layer prepares traceability and does not indicate that management review, action selection, or approval has occurred.",Complete,Complete,16,Awaiting Management Action,0,0,Audit explanation for management workflow support
AEX-BA70BF44,DAR-DD7D5326,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260505,"Evidence status: Complete (100.0% coverage). Lineage status: Complete (100.0% coverage). Audit requirements: 16 events awaiting management action. Current audit state: All audit events remain Not Executed. Missing evidence: 0 categories. Missing lineage: None - all 18 stages represented. What will be recorded when management acts: Audit event contracts are ready to capture actor, timestamp, reason, and approval reference. What has not yet occurred: No management review, action selection, or approval has taken place. This audit layer prepares traceability and does not indicate that management review, action selection, or approval has occurred.",Complete,Complete,16,Awaiting Management Action,0,0,Audit explanation for management workflow support
AEX-C0A6C4FD,DAR-9CF634B0,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260509,"Evidence status: Complete (100.0% coverage). Lineage status: Complete (100.0% coverage). Audit requirements: 16 events awaiting management action. Current audit state: All audit events remain Not Executed. Missing evidence: 0 categories. Missing lineage: None - all 18 stages represented. What will be recorded when management acts: Audit event contracts are ready to capture actor, timestamp, reason, and approval reference. What has not yet occurred: No management review, action selection, or approval has taken place. This audit layer prepares traceability and does not indicate that management review, action selection, or approval has occurred.",Complete,Complete,16,Awaiting Management Action,0,0,Audit explanation for management workflow support
AEX-9FA3CC7B,DAR-642F3498,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260602,"Evidence status: Complete (100.0% coverage). Lineage status: Complete (100.0% coverage). Audit requirements: 16 events awaiting management action. Current audit state: All audit events remain Not Executed. Missing evidence: 0 categories. Missing lineage: None - all 18 stages represented. What will be recorded when management acts: Audit event contracts are ready to capture actor, timestamp, reason, and approval reference. What has not yet occurred: No management review, action selection, or approval has taken place. This audit layer prepares traceability and does not indicate that management review, action selection, or approval has occurred.",Complete,Complete,16,Awaiting Management Action,0,0,Audit explanation for management workflow support
AEX-76A9CC03,DAR-802B91B0,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260619,"Evidence status: Complete (100.0% coverage). Lineage status: Complete (100.0% coverage). Audit requirements: 16 events awaiting management action. Current audit state: All audit events remain Not Executed. Missing evidence: 0 categories. Missing lineage: None - all 18 stages represented. What will be recorded when management acts: Audit event contracts are ready to capture actor, timestamp, reason, and approval reference. What has not yet occurred: No management review, action selection, or approval has taken place. This audit layer prepares traceability and does not indicate that management review, action selection, or approval has occurred.",Complete,Complete,16,Awaiting Management Action,0,0,Audit explanation for management workflow support
AEX-687E42D7,DAR-A9286F9D,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260629,"Evidence status: Complete (100.0% coverage). Lineage status: Complete (100.0% coverage). Audit requirements: 16 events awaiting management action. Current audit state: All audit events remain Not Executed. Missing evidence: 0 categories. Missing lineage: None - all 18 stages represented. What will be recorded when management acts: Audit event contracts are ready to capture actor, timestamp, reason, and approval reference. What has not yet occurred: No management review, action selection, or approval has taken place. This audit layer prepares traceability and does not indicate that management review, action selection, or approval has occurred.",Complete,Complete,16,Awaiting Management Action,0,0,Audit explanation for management workflow support
AEX-4432CE43,DAR-8E141922,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260709,"Evidence status: Complete (100.0% coverage). Lineage status: Complete (100.0% coverage). Audit requirements: 16 events awaiting management action. Current audit state: All audit events remain Not Executed. Missing evidence: 0 categories. Missing lineage: None - all 18 stages represented. What will be recorded when management acts: Audit event contracts are ready to capture actor, timestamp, reason, and approval reference. What has not yet occurred: No management review, action selection, or approval has taken place. This audit layer prepares traceability and does not indicate that management review, action selection, or approval has occurred.",Complete,Complete,16,Awaiting Management Action,0,0,Audit explanation for management workflow support
AEX-F8947396,DAR-3D4EFEF8,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260716,"Evidence status: Complete (100.0% coverage). Lineage status: Complete (100.0% coverage). Audit requirements: 16 events awaiting management action. Current audit state: All audit events remain Not Executed. Missing evidence: 0 categories. Missing lineage: None - all 18 stages represented. What will be recorded when management acts: Audit event contracts are ready to capture actor, timestamp, reason, and approval reference. What has not yet occurred: No management review, action selection, or approval has taken place. This audit layer prepares traceability and does not indicate that management review, action selection, or approval has occurred.",Complete,Complete,16,Awaiting Management Action,0,0,Audit explanation for management workflow support
AEX-9A22B89F,DAR-667E4884,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_004-20260721,"Evidence status: Complete (100.0% coverage). Lineage status: Complete (100.0% coverage). Audit requirements: 16 events awaiting management action. Current audit state: All audit events remain Not Executed. Missing evidence: 0 categories. Missing lineage: None - all 18 stages represented. What will be recorded when management acts: Audit event contracts are ready to capture actor, timestamp, reason, and approval reference. What has not yet occurred: No management review, action selection, or approval has taken place. This audit layer prepares traceability and does not indicate that management review, action selection, or approval has occurred.",Complete,Complete,16,Awaiting Management Action,0,0,Audit explanation for management workflow support
AEX-4E94454C,DAR-9D8EE118,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260518,"Evidence status: Complete (100.0% coverage). Lineage status: Complete (100.0% coverage). Audit requirements: 16 events awaiting management action. Current audit state: All audit events remain Not Executed. Missing evidence: 0 categories. Missing lineage: None - all 18 stages represented. What will be recorded when management acts: Audit event contracts are ready to capture actor, timestamp, reason, and approval reference. What has not yet occurred: No management review, action selection, or approval has taken place. This audit layer prepares traceability and does not indicate that management review, action selection, or approval has occurred.",Complete,Complete,16,Awaiting Management Action,0,0,Audit explanation for management workflow support
AEX-16A1F089,DAR-BB627492,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260526,"Evidence status: Complete (100.0% coverage). Lineage status: Complete (100.0% coverage). Audit requirements: 16 events awaiting management action. Current audit state: All audit events remain Not Executed. Missing evidence: 0 categories. Missing lineage: None - all 18 stages represented. What will be recorded when management acts: Audit event contracts are ready to capture actor, timestamp, reason, and approval reference. What has not yet occurred: No management review, action selection, or approval has taken place. This audit layer prepares traceability and does not indicate that management review, action selection, or approval has occurred.",Complete,Complete,16,Awaiting Management Action,0,0,Audit explanation for management workflow support
AEX-2C0CC8E3,DAR-5FA84122,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260624,"Evidence status: Complete (100.0% coverage). Lineage status: Complete (100.0% coverage). Audit requirements: 16 events awaiting management action. Current audit state: All audit events remain Not Executed. Missing evidence: 0 categories. Missing lineage: None - all 18 stages represented. What will be recorded when management acts: Audit event contracts are ready to capture actor, timestamp, reason, and approval reference. What has not yet occurred: No management review, action selection, or approval has taken place. This audit layer prepares traceability and does not indicate that management review, action selection, or approval has occurred.",Complete,Complete,16,Awaiting Management Action,0,0,Audit explanation for management workflow support
AEX-5F592184,DAR-2F052166,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260728,"Evidence status: Complete (100.0% coverage). Lineage status: Complete (100.0% coverage). Audit requirements: 16 events awaiting management action. Current audit state: All audit events remain Not Executed. Missing evidence: 0 categories. Missing lineage: None - all 18 stages represented. What will be recorded when management acts: Audit event contracts are ready to capture actor, timestamp, reason, and approval reference. What has not yet occurred: No management review, action selection, or approval has taken place. This audit layer prepares traceability and does not indicate that management review, action selection, or approval has occurred.",Complete,Complete,16,Awaiting Management Action,0,0,Audit explanation for management workflow support
AEX-4F1C0618,DAR-D3E2D020,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260808,"Evidence status: Complete (100.0% coverage). Lineage status: Complete (100.0% coverage). Audit requirements: 16 events awaiting management action. Current audit state: All audit events remain Not Executed. Missing evidence: 0 categories. Missing lineage: None - all 18 stages represented. What will be recorded when management acts: Audit event contracts are ready to capture actor, timestamp, reason, and approval reference. What has not yet occurred: No management review, action selection, or approval has taken place. This audit layer prepares traceability and does not indicate that management review, action selection, or approval has occurred.",Complete,Complete,16,Awaiting Management Action,0,0,Audit explanation for management workflow support
AEX-9F4EA992,DAR-E92BBF5A,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20260921,"Evidence status: Complete (100.0% coverage). Lineage status: Complete (100.0% coverage). Audit requirements: 16 events awaiting management action. Current audit state: All audit events remain Not Executed. Missing evidence: 0 categories. Missing lineage: None - all 18 stages represented. What will be recorded when management acts: Audit event contracts are ready to capture actor, timestamp, reason, and approval reference. What has not yet occurred: No management review, action selection, or approval has taken place. This audit layer prepares traceability and does not indicate that management review, action selection, or approval has occurred.",Complete,Complete,16,Awaiting Management Action,0,0,Audit explanation for management workflow support
AEX-499E7196,DAR-6F94AF95,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20261002,"Evidence status: Complete (100.0% coverage). Lineage status: Complete (100.0% coverage). Audit requirements: 16 events awaiting management action. Current audit state: All audit events remain Not Executed. Missing evidence: 0 categories. Missing lineage: None - all 18 stages represented. What will be recorded when management acts: Audit event contracts are ready to capture actor, timestamp, reason, and approval reference. What has not yet occurred: No management review, action selection, or approval has taken place. This audit layer prepares traceability and does not indicate that management review, action selection, or approval has occurred.",Complete,Complete,16,Awaiting Management Action,0,0,Audit explanation for management workflow support
AEX-E64699A3,DAR-5B29121D,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_005-20261225,"Evidence status: Complete (100.0% coverage). Lineage status: Complete (100.0% coverage). Audit requirements: 16 events awaiting management action. Current audit state: All audit events remain Not Executed. Missing evidence: 0 categories. Missing lineage: None - all 18 stages represented. What will be recorded when management acts: Audit event contracts are ready to capture actor, timestamp, reason, and approval reference. What has not yet occurred: No management review, action selection, or approval has taken place. This audit layer prepares traceability and does not indicate that management review, action selection, or approval has occurred.",Complete,Complete,16,Awaiting Management Action,0,0,Audit explanation for management workflow support
AEX-F9D7FDF3,DAR-5A9D2A1A,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260119,"Evidence status: Complete (100.0% coverage). Lineage status: Complete (100.0% coverage). Audit requirements: 16 events awaiting management action. Current audit state: All audit events remain Not Executed. Missing evidence: 0 categories. Missing lineage: None - all 18 stages represented. What will be recorded when management acts: Audit event contracts are ready to capture actor, timestamp, reason, and approval reference. What has not yet occurred: No management review, action selection, or approval has taken place. This audit layer prepares traceability and does not indicate that management review, action selection, or approval has occurred.",Complete,Complete,16,Awaiting Management Action,0,0,Audit explanation for management workflow support
AEX-343E2EB9,DAR-FA9D5418,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260129,"Evidence status: Complete (100.0% coverage). Lineage status: Complete (100.0% coverage). Audit requirements: 16 events awaiting management action. Current audit state: All audit events remain Not Executed. Missing evidence: 0 categories. Missing lineage: None - all 18 stages represented. What will be recorded when management acts: Audit event contracts are ready to capture actor, timestamp, reason, and approval reference. What has not yet occurred: No management review, action selection, or approval has taken place. This audit layer prepares traceability and does not indicate that management review, action selection, or approval has occurred.",Complete,Complete,16,Awaiting Management Action,0,0,Audit explanation for management workflow support
AEX-4073A953,DAR-60E864A0,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260211,"Evidence status: Complete (100.0% coverage). Lineage status: Complete (100.0% coverage). Audit requirements: 16 events awaiting management action. Current audit state: All audit events remain Not Executed. Missing evidence: 0 categories. Missing lineage: None - all 18 stages represented. What will be recorded when management acts: Audit event contracts are ready to capture actor, timestamp, reason, and approval reference. What has not yet occurred: No management review, action selection, or approval has taken place. This audit layer prepares traceability and does not indicate that management review, action selection, or approval has occurred.",Complete,Complete,16,Awaiting Management Action,0,0,Audit explanation for management workflow support
AEX-F91BBFF5,DAR-C28BEDE4,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260401,"Evidence status: Complete (100.0% coverage). Lineage status: Complete (100.0% coverage). Audit requirements: 16 events awaiting management action. Current audit state: All audit events remain Not Executed. Missing evidence: 0 categories. Missing lineage: None - all 18 stages represented. What will be recorded when management acts: Audit event contracts are ready to capture actor, timestamp, reason, and approval reference. What has not yet occurred: No management review, action selection, or approval has taken place. This audit layer prepares traceability and does not indicate that management review, action selection, or approval has occurred.",Complete,Complete,16,Awaiting Management Action,0,0,Audit explanation for management workflow support
AEX-EDA9FC0A,DAR-4DD779B5,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260415,"Evidence status: Complete (100.0% coverage). Lineage status: Complete (100.0% coverage). Audit requirements: 16 events awaiting management action. Current audit state: All audit events remain Not Executed. Missing evidence: 0 categories. Missing lineage: None - all 18 stages represented. What will be recorded when management acts: Audit event contracts are ready to capture actor, timestamp, reason, and approval reference. What has not yet occurred: No management review, action selection, or approval has taken place. This audit layer prepares traceability and does not indicate that management review, action selection, or approval has occurred.",Complete,Complete,16,Awaiting Management Action,0,0,Audit explanation for management workflow support
AEX-253D447E,DAR-75F685D4,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260425,"Evidence status: Complete (100.0% coverage). Lineage status: Complete (100.0% coverage). Audit requirements: 16 events awaiting management action. Current audit state: All audit events remain Not Executed. Missing evidence: 0 categories. Missing lineage: None - all 18 stages represented. What will be recorded when management acts: Audit event contracts are ready to capture actor, timestamp, reason, and approval reference. What has not yet occurred: No management review, action selection, or approval has taken place. This audit layer prepares traceability and does not indicate that management review, action selection, or approval has occurred.",Complete,Complete,16,Awaiting Management Action,0,0,Audit explanation for management workflow support
AEX-251BEC00,DAR-E108DFAA,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260523,"Evidence status: Complete (100.0% coverage). Lineage status: Complete (100.0% coverage). Audit requirements: 16 events awaiting management action. Current audit state: All audit events remain Not Executed. Missing evidence: 0 categories. Missing lineage: None - all 18 stages represented. What will be recorded when management acts: Audit event contracts are ready to capture actor, timestamp, reason, and approval reference. What has not yet occurred: No management review, action selection, or approval has taken place. This audit layer prepares traceability and does not indicate that management review, action selection, or approval has occurred.",Complete,Complete,16,Awaiting Management Action,0,0,Audit explanation for management workflow support
AEX-3283463E,DAR-89FF9A00,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260601,"Evidence status: Complete (100.0% coverage). Lineage status: Complete (100.0% coverage). Audit requirements: 16 events awaiting management action. Current audit state: All audit events remain Not Executed. Missing evidence: 0 categories. Missing lineage: None - all 18 stages represented. What will be recorded when management acts: Audit event contracts are ready to capture actor, timestamp, reason, and approval reference. What has not yet occurred: No management review, action selection, or approval has taken place. This audit layer prepares traceability and does not indicate that management review, action selection, or approval has occurred.",Complete,Complete,16,Awaiting Management Action,0,0,Audit explanation for management workflow support
AEX-F2374C34,DAR-39E716E6,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260606,"Evidence status: Complete (100.0% coverage). Lineage status: Complete (100.0% coverage). Audit requirements: 16 events awaiting management action. Current audit state: All audit events remain Not Executed. Missing evidence: 0 categories. Missing lineage: None - all 18 stages represented. What will be recorded when management acts: Audit event contracts are ready to capture actor, timestamp, reason, and approval reference. What has not yet occurred: No management review, action selection, or approval has taken place. This audit layer prepares traceability and does not indicate that management review, action selection, or approval has occurred.",Complete,Complete,16,Awaiting Management Action,0,0,Audit explanation for management workflow support
AEX-04107516,DAR-C3E2F410,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260715,"Evidence status: Complete (100.0% coverage). Lineage status: Complete (100.0% coverage). Audit requirements: 16 events awaiting management action. Current audit state: All audit events remain Not Executed. Missing evidence: 0 categories. Missing lineage: None - all 18 stages represented. What will be recorded when management acts: Audit event contracts are ready to capture actor, timestamp, reason, and approval reference. What has not yet occurred: No management review, action selection, or approval has taken place. This audit layer prepares traceability and does not indicate that management review, action selection, or approval has occurred.",Complete,Complete,16,Awaiting Management Action,0,0,Audit explanation for management workflow support
AEX-03CC2B5F,DAR-011B9BEF,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260719,"Evidence status: Complete (100.0% coverage). Lineage status: Complete (100.0% coverage). Audit requirements: 16 events awaiting management action. Current audit state: All audit events remain Not Executed. Missing evidence: 0 categories. Missing lineage: None - all 18 stages represented. What will be recorded when management acts: Audit event contracts are ready to capture actor, timestamp, reason, and approval reference. What has not yet occurred: No management review, action selection, or approval has taken place. This audit layer prepares traceability and does not indicate that management review, action selection, or approval has occurred.",Complete,Complete,16,Awaiting Management Action,0,0,Audit explanation for management workflow support
AEX-0549E5C4,DAR-7EDBEC74,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260802,"Evidence status: Complete (100.0% coverage). Lineage status: Complete (100.0% coverage). Audit requirements: 16 events awaiting management action. Current audit state: All audit events remain Not Executed. Missing evidence: 0 categories. Missing lineage: None - all 18 stages represented. What will be recorded when management acts: Audit event contracts are ready to capture actor, timestamp, reason, and approval reference. What has not yet occurred: No management review, action selection, or approval has taken place. This audit layer prepares traceability and does not indicate that management review, action selection, or approval has occurred.",Complete,Complete,16,Awaiting Management Action,0,0,Audit explanation for management workflow support
AEX-59FE1051,DAR-D70E7695,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20260818,"Evidence status: Complete (100.0% coverage). Lineage status: Complete (100.0% coverage). Audit requirements: 16 events awaiting management action. Current audit state: All audit events remain Not Executed. Missing evidence: 0 categories. Missing lineage: None - all 18 stages represented. What will be recorded when management acts: Audit event contracts are ready to capture actor, timestamp, reason, and approval reference. What has not yet occurred: No management review, action selection, or approval has taken place. This audit layer prepares traceability and does not indicate that management review, action selection, or approval has occurred.",Complete,Complete,16,Awaiting Management Action,0,0,Audit explanation for management workflow support
AEX-A982EBB6,DAR-16C3C92C,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261020,"Evidence status: Complete (100.0% coverage). Lineage status: Complete (100.0% coverage). Audit requirements: 16 events awaiting management action. Current audit state: All audit events remain Not Executed. Missing evidence: 0 categories. Missing lineage: None - all 18 stages represented. What will be recorded when management acts: Audit event contracts are ready to capture actor, timestamp, reason, and approval reference. What has not yet occurred: No management review, action selection, or approval has taken place. This audit layer prepares traceability and does not indicate that management review, action selection, or approval has occurred.",Complete,Complete,16,Awaiting Management Action,0,0,Audit explanation for management workflow support
AEX-B4D9A2DC,DAR-2325718B,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261102,"Evidence status: Complete (100.0% coverage). Lineage status: Complete (100.0% coverage). Audit requirements: 16 events awaiting management action. Current audit state: All audit events remain Not Executed. Missing evidence: 0 categories. Missing lineage: None - all 18 stages represented. What will be recorded when management acts: Audit event contracts are ready to capture actor, timestamp, reason, and approval reference. What has not yet occurred: No management review, action selection, or approval has taken place. This audit layer prepares traceability and does not indicate that management review, action selection, or approval has occurred.",Complete,Complete,16,Awaiting Management Action,0,0,Audit explanation for management workflow support
AEX-A5BD330F,DAR-5177B10C,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261117,"Evidence status: Complete (100.0% coverage). Lineage status: Complete (100.0% coverage). Audit requirements: 16 events awaiting management action. Current audit state: All audit events remain Not Executed. Missing evidence: 0 categories. Missing lineage: None - all 18 stages represented. What will be recorded when management acts: Audit event contracts are ready to capture actor, timestamp, reason, and approval reference. What has not yet occurred: No management review, action selection, or approval has taken place. This audit layer prepares traceability and does not indicate that management review, action selection, or approval has occurred.",Complete,Complete,16,Awaiting Management Action,0,0,Audit explanation for management workflow support
AEX-2F652B12,DAR-A5F75B70,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261204,"Evidence status: Complete (100.0% coverage). Lineage status: Complete (100.0% coverage). Audit requirements: 16 events awaiting management action. Current audit state: All audit events remain Not Executed. Missing evidence: 0 categories. Missing lineage: None - all 18 stages represented. What will be recorded when management acts: Audit event contracts are ready to capture actor, timestamp, reason, and approval reference. What has not yet occurred: No management review, action selection, or approval has taken place. This audit layer prepares traceability and does not indicate that management review, action selection, or approval has occurred.",Complete,Complete,16,Awaiting Management Action,0,0,Audit explanation for management workflow support
AEX-03BDD94A,DAR-79B648D9,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_006-20261215,"Evidence status: Complete (100.0% coverage). Lineage status: Complete (100.0% coverage). Audit requirements: 16 events awaiting management action. Current audit state: All audit events remain Not Executed. Missing evidence: 0 categories. Missing lineage: None - all 18 stages represented. What will be recorded when management acts: Audit event contracts are ready to capture actor, timestamp, reason, and approval reference. What has not yet occurred: No management review, action selection, or approval has taken place. This audit layer prepares traceability and does not indicate that management review, action selection, or approval has occurred.",Complete,Complete,16,Awaiting Management Action,0,0,Audit explanation for management workflow support
AEX-2750DCA4,DAR-91132CD8,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260111,"Evidence status: Complete (100.0% coverage). Lineage status: Complete (100.0% coverage). Audit requirements: 16 events awaiting management action. Current audit state: All audit events remain Not Executed. Missing evidence: 0 categories. Missing lineage: None - all 18 stages represented. What will be recorded when management acts: Audit event contracts are ready to capture actor, timestamp, reason, and approval reference. What has not yet occurred: No management review, action selection, or approval has taken place. This audit layer prepares traceability and does not indicate that management review, action selection, or approval has occurred.",Complete,Complete,16,Awaiting Management Action,0,0,Audit explanation for management workflow support
AEX-ADD03056,DAR-85BE6AB8,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260115,"Evidence status: Complete (100.0% coverage). Lineage status: Complete (100.0% coverage). Audit requirements: 16 events awaiting management action. Current audit state: All audit events remain Not Executed. Missing evidence: 0 categories. Missing lineage: None - all 18 stages represented. What will be recorded when management acts: Audit event contracts are ready to capture actor, timestamp, reason, and approval reference. What has not yet occurred: No management review, action selection, or approval has taken place. This audit layer prepares traceability and does not indicate that management review, action selection, or approval has occurred.",Complete,Complete,16,Awaiting Management Action,0,0,Audit explanation for management workflow support
AEX-8DCF2D15,DAR-5E72DD37,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260203,"Evidence status: Complete (100.0% coverage). Lineage status: Complete (100.0% coverage). Audit requirements: 16 events awaiting management action. Current audit state: All audit events remain Not Executed. Missing evidence: 0 categories. Missing lineage: None - all 18 stages represented. What will be recorded when management acts: Audit event contracts are ready to capture actor, timestamp, reason, and approval reference. What has not yet occurred: No management review, action selection, or approval has taken place. This audit layer prepares traceability and does not indicate that management review, action selection, or approval has occurred.",Complete,Complete,16,Awaiting Management Action,0,0,Audit explanation for management workflow support
AEX-57622B5D,DAR-BD554CF0,DPKG-PKG-EP-HOSP-001-DEPT-PEX-kpi_001-20260207,"Evidence status: Complete (100.0% coverage). Lineage status: Complete (100.0% coverage). Audit requirements: 16 events awaiting management action. Current audit state: All audit events remain Not Executed. Missing evidence: 0 categories. Missing lineage: None - all 18 stages represented. What will be recorded when management acts: Audit event contracts are ready to capture actor, timestamp, reason, and approval reference. What has not yet occurred: No management review, action selection, or approval has taken place. This audit layer prepares traceability and does not indicate that management review, action selection, or approval has occurred.",Complete,Complete,16,Awaiting Management Action,0,0,Audit explanation for management workflow support
