approval_package_id,episode_id,recommendation_id,case_id,recommendation_role,final_review_outcome,approval_eligibility,exclusion_reason,required_confirmation,scenario_review_required,financial_review_required,contradiction_severity,provisional_recommendation_flag,evidence_pack_id
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260407,EP-HOSP-001-DEPT-SURG-kpi_003-20260407,REC-CASE-DEPT-SURG-20260410-OPT1,CASE-DEPT-SURG-20260410,Supporting,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-01F73B42C9AB
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260407,EP-HOSP-001-DEPT-SURG-kpi_003-20260407,REC-CASE-DEPT-SURG-20260410-OPT2,CASE-DEPT-SURG-20260410,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-01F73B42C9AB
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260407,EP-HOSP-001-DEPT-SURG-kpi_003-20260407,REC-CASE-DEPT-SURG-20260410-OPT3,CASE-DEPT-SURG-20260410,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-01F73B42C9AB
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260407,EP-HOSP-001-DEPT-SURG-kpi_003-20260407,REC-CASE-DEPT-SURG-20260412-OPT1,CASE-DEPT-SURG-20260412,Supporting,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-31ED4F785ACA
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260407,EP-HOSP-001-DEPT-SURG-kpi_003-20260407,REC-CASE-DEPT-SURG-20260412-OPT2,CASE-DEPT-SURG-20260412,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-31ED4F785ACA
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260407,EP-HOSP-001-DEPT-SURG-kpi_003-20260407,REC-CASE-DEPT-SURG-20260412-OPT3,CASE-DEPT-SURG-20260412,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-31ED4F785ACA
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260407,EP-HOSP-001-DEPT-SURG-kpi_003-20260407,REC-CASE-DEPT-SURG-20260413-OPT1,CASE-DEPT-SURG-20260413,Supporting,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-CB74AB2ACE1D
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260407,EP-HOSP-001-DEPT-SURG-kpi_003-20260407,REC-CASE-DEPT-SURG-20260413-OPT2,CASE-DEPT-SURG-20260413,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-CB74AB2ACE1D
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260407,EP-HOSP-001-DEPT-SURG-kpi_003-20260407,REC-CASE-DEPT-SURG-20260413-OPT3,CASE-DEPT-SURG-20260413,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-CB74AB2ACE1D
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260516,EP-HOSP-001-DEPT-SURG-kpi_003-20260516,REC-CASE-DEPT-SURG-20260516-OPT1,CASE-DEPT-SURG-20260516,Representative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-6E400D604057
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260516,EP-HOSP-001-DEPT-SURG-kpi_003-20260516,REC-CASE-DEPT-SURG-20260516-OPT2,CASE-DEPT-SURG-20260516,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-6E400D604057
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260516,EP-HOSP-001-DEPT-SURG-kpi_003-20260516,REC-CASE-DEPT-SURG-20260516-OPT3,CASE-DEPT-SURG-20260516,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-6E400D604057
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260526,EP-HOSP-001-DEPT-SURG-kpi_003-20260526,REC-CASE-DEPT-SURG-20260526-OPT1,CASE-DEPT-SURG-20260526,Representative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-01DB9C3F76D2
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260526,EP-HOSP-001-DEPT-SURG-kpi_003-20260526,REC-CASE-DEPT-SURG-20260526-OPT2,CASE-DEPT-SURG-20260526,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-01DB9C3F76D2
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260526,EP-HOSP-001-DEPT-SURG-kpi_003-20260526,REC-CASE-DEPT-SURG-20260526-OPT3,CASE-DEPT-SURG-20260526,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-01DB9C3F76D2
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260530,EP-HOSP-001-DEPT-SURG-kpi_003-20260530,REC-CASE-DEPT-SURG-20260530-OPT1,CASE-DEPT-SURG-20260530,Representative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-E4A229A5DA6F
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260530,EP-HOSP-001-DEPT-SURG-kpi_003-20260530,REC-CASE-DEPT-SURG-20260530-OPT2,CASE-DEPT-SURG-20260530,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-E4A229A5DA6F
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260530,EP-HOSP-001-DEPT-SURG-kpi_003-20260530,REC-CASE-DEPT-SURG-20260530-OPT3,CASE-DEPT-SURG-20260530,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-E4A229A5DA6F
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260604,EP-HOSP-001-DEPT-SURG-kpi_003-20260604,REC-CASE-DEPT-SURG-20260604-OPT1,CASE-DEPT-SURG-20260604,Representative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-D954993F6A0E
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260604,EP-HOSP-001-DEPT-SURG-kpi_003-20260604,REC-CASE-DEPT-SURG-20260604-OPT2,CASE-DEPT-SURG-20260604,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-D954993F6A0E
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260604,EP-HOSP-001-DEPT-SURG-kpi_003-20260604,REC-CASE-DEPT-SURG-20260604-OPT3,CASE-DEPT-SURG-20260604,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-D954993F6A0E
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,EP-HOSP-001-DEPT-SURG-kpi_003-20260608,REC-CASE-DEPT-SURG-20260608-OPT1,CASE-DEPT-SURG-20260608,Representative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-8A9AF1FC28C8
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,EP-HOSP-001-DEPT-SURG-kpi_003-20260608,REC-CASE-DEPT-SURG-20260608-OPT2,CASE-DEPT-SURG-20260608,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-8A9AF1FC28C8
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,EP-HOSP-001-DEPT-SURG-kpi_003-20260608,REC-CASE-DEPT-SURG-20260608-OPT3,CASE-DEPT-SURG-20260608,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-8A9AF1FC28C8
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,EP-HOSP-001-DEPT-SURG-kpi_003-20260608,REC-CASE-DEPT-SURG-20260610-OPT1,CASE-DEPT-SURG-20260610,Supporting,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-14A5F9791741
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,EP-HOSP-001-DEPT-SURG-kpi_003-20260608,REC-CASE-DEPT-SURG-20260610-OPT2,CASE-DEPT-SURG-20260610,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-14A5F9791741
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,EP-HOSP-001-DEPT-SURG-kpi_003-20260608,REC-CASE-DEPT-SURG-20260610-OPT3,CASE-DEPT-SURG-20260610,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-14A5F9791741
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,EP-HOSP-001-DEPT-SURG-kpi_003-20260608,REC-CASE-DEPT-SURG-20260611-OPT1,CASE-DEPT-SURG-20260611,Supporting,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-7601E699CC04
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,EP-HOSP-001-DEPT-SURG-kpi_003-20260608,REC-CASE-DEPT-SURG-20260611-OPT2,CASE-DEPT-SURG-20260611,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-7601E699CC04
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,EP-HOSP-001-DEPT-SURG-kpi_003-20260608,REC-CASE-DEPT-SURG-20260611-OPT3,CASE-DEPT-SURG-20260611,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-7601E699CC04
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,EP-HOSP-001-DEPT-SURG-kpi_003-20260608,REC-CASE-DEPT-SURG-20260612-OPT1,CASE-DEPT-SURG-20260612,Supporting,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-935C2816DF6C
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,EP-HOSP-001-DEPT-SURG-kpi_003-20260608,REC-CASE-DEPT-SURG-20260612-OPT2,CASE-DEPT-SURG-20260612,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-935C2816DF6C
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,EP-HOSP-001-DEPT-SURG-kpi_003-20260608,REC-CASE-DEPT-SURG-20260612-OPT3,CASE-DEPT-SURG-20260612,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-935C2816DF6C
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,EP-HOSP-001-DEPT-SURG-kpi_003-20260608,REC-CASE-DEPT-SURG-20260615-OPT1,CASE-DEPT-SURG-20260615,Supporting,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-A58F59392654
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,EP-HOSP-001-DEPT-SURG-kpi_003-20260608,REC-CASE-DEPT-SURG-20260615-OPT2,CASE-DEPT-SURG-20260615,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-A58F59392654
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,EP-HOSP-001-DEPT-SURG-kpi_003-20260608,REC-CASE-DEPT-SURG-20260615-OPT3,CASE-DEPT-SURG-20260615,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-A58F59392654
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,EP-HOSP-001-DEPT-SURG-kpi_003-20260608,REC-CASE-DEPT-SURG-20260616-OPT1,CASE-DEPT-SURG-20260616,Supporting,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-198500604241
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,EP-HOSP-001-DEPT-SURG-kpi_003-20260608,REC-CASE-DEPT-SURG-20260616-OPT2,CASE-DEPT-SURG-20260616,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-198500604241
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,EP-HOSP-001-DEPT-SURG-kpi_003-20260608,REC-CASE-DEPT-SURG-20260616-OPT3,CASE-DEPT-SURG-20260616,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-198500604241
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,EP-HOSP-001-DEPT-SURG-kpi_003-20260608,REC-CASE-DEPT-SURG-20260619-OPT1,CASE-DEPT-SURG-20260619,Supporting,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-E9541183F03B
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,EP-HOSP-001-DEPT-SURG-kpi_003-20260608,REC-CASE-DEPT-SURG-20260619-OPT2,CASE-DEPT-SURG-20260619,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-E9541183F03B
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260608,EP-HOSP-001-DEPT-SURG-kpi_003-20260608,REC-CASE-DEPT-SURG-20260619-OPT3,CASE-DEPT-SURG-20260619,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-E9541183F03B
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623,EP-HOSP-001-DEPT-SURG-kpi_003-20260623,REC-CASE-DEPT-SURG-20260623-OPT1,CASE-DEPT-SURG-20260623,Representative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-12CAE77390A7
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623,EP-HOSP-001-DEPT-SURG-kpi_003-20260623,REC-CASE-DEPT-SURG-20260623-OPT2,CASE-DEPT-SURG-20260623,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-12CAE77390A7
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260623,EP-HOSP-001-DEPT-SURG-kpi_003-20260623,REC-CASE-DEPT-SURG-20260623-OPT3,CASE-DEPT-SURG-20260623,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-12CAE77390A7
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,EP-HOSP-001-DEPT-SURG-kpi_003-20260627,REC-CASE-DEPT-SURG-20260627-OPT1,CASE-DEPT-SURG-20260627,Representative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-39ACA2E94C34
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,EP-HOSP-001-DEPT-SURG-kpi_003-20260627,REC-CASE-DEPT-SURG-20260627-OPT2,CASE-DEPT-SURG-20260627,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-39ACA2E94C34
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,EP-HOSP-001-DEPT-SURG-kpi_003-20260627,REC-CASE-DEPT-SURG-20260627-OPT3,CASE-DEPT-SURG-20260627,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-39ACA2E94C34
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,EP-HOSP-001-DEPT-SURG-kpi_003-20260627,REC-CASE-DEPT-SURG-20260629-OPT1,CASE-DEPT-SURG-20260629,Supporting,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-A25F0C51075A
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,EP-HOSP-001-DEPT-SURG-kpi_003-20260627,REC-CASE-DEPT-SURG-20260629-OPT2,CASE-DEPT-SURG-20260629,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-A25F0C51075A
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,EP-HOSP-001-DEPT-SURG-kpi_003-20260627,REC-CASE-DEPT-SURG-20260629-OPT3,CASE-DEPT-SURG-20260629,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-A25F0C51075A
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,EP-HOSP-001-DEPT-SURG-kpi_003-20260627,REC-CASE-DEPT-SURG-20260630-OPT1,CASE-DEPT-SURG-20260630,Supporting,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-58B670643296
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,EP-HOSP-001-DEPT-SURG-kpi_003-20260627,REC-CASE-DEPT-SURG-20260630-OPT2,CASE-DEPT-SURG-20260630,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-58B670643296
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,EP-HOSP-001-DEPT-SURG-kpi_003-20260627,REC-CASE-DEPT-SURG-20260630-OPT3,CASE-DEPT-SURG-20260630,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-58B670643296
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,EP-HOSP-001-DEPT-SURG-kpi_003-20260627,REC-CASE-DEPT-SURG-20260703-OPT1,CASE-DEPT-SURG-20260703,Supporting,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-80B4977E845B
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,EP-HOSP-001-DEPT-SURG-kpi_003-20260627,REC-CASE-DEPT-SURG-20260703-OPT2,CASE-DEPT-SURG-20260703,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-80B4977E845B
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260627,EP-HOSP-001-DEPT-SURG-kpi_003-20260627,REC-CASE-DEPT-SURG-20260703-OPT3,CASE-DEPT-SURG-20260703,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-80B4977E845B
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708,EP-HOSP-001-DEPT-SURG-kpi_003-20260708,REC-CASE-DEPT-SURG-20260708-OPT1,CASE-DEPT-SURG-20260708,Representative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-DDE131BD1762
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708,EP-HOSP-001-DEPT-SURG-kpi_003-20260708,REC-CASE-DEPT-SURG-20260708-OPT2,CASE-DEPT-SURG-20260708,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-DDE131BD1762
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260708,EP-HOSP-001-DEPT-SURG-kpi_003-20260708,REC-CASE-DEPT-SURG-20260708-OPT3,CASE-DEPT-SURG-20260708,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-DDE131BD1762
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,EP-HOSP-001-DEPT-SURG-kpi_003-20260714,REC-CASE-DEPT-SURG-20260714-OPT1,CASE-DEPT-SURG-20260714,Representative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-55E11972469B
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,EP-HOSP-001-DEPT-SURG-kpi_003-20260714,REC-CASE-DEPT-SURG-20260714-OPT2,CASE-DEPT-SURG-20260714,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-55E11972469B
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,EP-HOSP-001-DEPT-SURG-kpi_003-20260714,REC-CASE-DEPT-SURG-20260714-OPT3,CASE-DEPT-SURG-20260714,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-55E11972469B
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,EP-HOSP-001-DEPT-SURG-kpi_003-20260714,REC-CASE-DEPT-SURG-20260716-OPT1,CASE-DEPT-SURG-20260716,Supporting,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-6A42E05276A7
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,EP-HOSP-001-DEPT-SURG-kpi_003-20260714,REC-CASE-DEPT-SURG-20260716-OPT2,CASE-DEPT-SURG-20260716,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-6A42E05276A7
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,EP-HOSP-001-DEPT-SURG-kpi_003-20260714,REC-CASE-DEPT-SURG-20260716-OPT3,CASE-DEPT-SURG-20260716,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-6A42E05276A7
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,EP-HOSP-001-DEPT-SURG-kpi_003-20260714,REC-CASE-DEPT-SURG-20260717-OPT1,CASE-DEPT-SURG-20260717,Supporting,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-241BB673AF73
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,EP-HOSP-001-DEPT-SURG-kpi_003-20260714,REC-CASE-DEPT-SURG-20260717-OPT2,CASE-DEPT-SURG-20260717,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-241BB673AF73
PKG-EP-HOSP-001-DEPT-SURG-kpi_003-20260714,EP-HOSP-001-DEPT-SURG-kpi_003-20260714,REC-CASE-DEPT-SURG-20260717-OPT3,CASE-DEPT-SURG-20260717,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-241BB673AF73
