approval_package_id,episode_id,hospital_id,department_id,department_name,episode_start_date,episode_end_date,dominant_kpi_id,dominant_kpi_name,maximum_priority_tier,recommendation_type,proposed_management_action,scenario_review_required,scenario_review_priority,scenario_review_reason,scenario_review_scope,scenario_engine_status,provisional_threshold_flag,provisional_kpi_list,contradiction_severity,financial_review_required
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260127,EP-HOSP-001-DEPT-SURG-kpi_001-20260127,HOSP-001,DEPT-SURG,Surgery,2026-01-27,2026-01-27,kpi_001,Staffing Level,High,Immediate Stabilisation,Review current roster gaps and activate approved temporary or relief staffing arrangements for DEPT-SURG. Focus on shifts where staffing shortfall is most acute. Document activation rationale and expected coverage duration.,True,Required,Action involves relief staffing — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,kpi_003,Material,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260131,EP-HOSP-001-DEPT-SURG-kpi_001-20260131,HOSP-001,DEPT-SURG,Surgery,2026-01-31,2026-01-31,kpi_001,Staffing Level,High,Immediate Stabilisation,Review current roster gaps and activate approved temporary or relief staffing arrangements for DEPT-SURG. Focus on shifts where staffing shortfall is most acute. Document activation rationale and expected coverage duration.,True,Required,Action involves relief staffing — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,kpi_003,Material,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260209,EP-HOSP-001-DEPT-SURG-kpi_001-20260209,HOSP-001,DEPT-SURG,Surgery,2026-02-09,2026-02-09,kpi_001,Staffing Level,High,Immediate Stabilisation,Review current roster gaps and activate approved temporary or relief staffing arrangements for DEPT-SURG. Focus on shifts where staffing shortfall is most acute. Document activation rationale and expected coverage duration.,True,Required,Action involves relief staffing — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,kpi_003,Material,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260301,EP-HOSP-001-DEPT-SURG-kpi_001-20260301,HOSP-001,DEPT-SURG,Surgery,2026-03-01,2026-03-01,kpi_001,Staffing Level,Critical,Immediate Stabilisation,Review current roster gaps and activate approved temporary or relief staffing arrangements for DEPT-SURG. Focus on shifts where staffing shortfall is most acute. Document activation rationale and expected coverage duration.,True,Required,Action involves relief staffing — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,,Material,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260305,EP-HOSP-001-DEPT-SURG-kpi_001-20260305,HOSP-001,DEPT-SURG,Surgery,2026-03-05,2026-03-05,kpi_001,Staffing Level,Critical,Immediate Stabilisation,Review current roster gaps and activate approved temporary or relief staffing arrangements for DEPT-SURG. Focus on shifts where staffing shortfall is most acute. Document activation rationale and expected coverage duration.,True,Required,Action involves relief staffing — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,,Material,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260311,EP-HOSP-001-DEPT-SURG-kpi_001-20260311,HOSP-001,DEPT-SURG,Surgery,2026-03-11,2026-03-12,kpi_001,Staffing Level,"Critical, Elevated",Immediate Stabilisation,Review current roster gaps and activate approved temporary or relief staffing arrangements for DEPT-SURG. Focus on shifts where staffing shortfall is most acute. Document activation rationale and expected coverage duration.,True,Required,Action involves relief staffing — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,,Material,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260401,EP-HOSP-001-DEPT-SURG-kpi_001-20260401,HOSP-001,DEPT-SURG,Surgery,2026-04-01,2026-04-02,kpi_001,Staffing Level,High,Immediate Stabilisation,Review current roster gaps and activate approved temporary or relief staffing arrangements for DEPT-SURG. Focus on shifts where staffing shortfall is most acute. Document activation rationale and expected coverage duration.,True,Required,Action involves relief staffing — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,kpi_003,Material,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260411,EP-HOSP-001-DEPT-SURG-kpi_001-20260411,HOSP-001,DEPT-SURG,Surgery,2026-04-11,2026-04-11,kpi_001,Staffing Level,High,Immediate Stabilisation,Review current roster gaps and activate approved temporary or relief staffing arrangements for DEPT-SURG. Focus on shifts where staffing shortfall is most acute. Document activation rationale and expected coverage duration.,True,Required,Action involves relief staffing — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,,Material,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260415,EP-HOSP-001-DEPT-SURG-kpi_001-20260415,HOSP-001,DEPT-SURG,Surgery,2026-04-15,2026-04-15,kpi_001,Staffing Level,Elevated,Immediate Stabilisation,Review current roster gaps and activate approved temporary or relief staffing arrangements for DEPT-SURG. Focus on shifts where staffing shortfall is most acute. Document activation rationale and expected coverage duration.,True,Required,Action involves relief staffing — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,kpi_003,Material,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260429,EP-HOSP-001-DEPT-SURG-kpi_001-20260429,HOSP-001,DEPT-SURG,Surgery,2026-04-29,2026-04-29,kpi_001,Staffing Level,Elevated,Immediate Stabilisation,Review current roster gaps and activate approved temporary or relief staffing arrangements for DEPT-SURG. Focus on shifts where staffing shortfall is most acute. Document activation rationale and expected coverage duration.,True,Required,Action involves relief staffing — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,kpi_003,Material,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260504,EP-HOSP-001-DEPT-SURG-kpi_001-20260504,HOSP-001,DEPT-SURG,Surgery,2026-05-04,2026-05-04,kpi_001,Staffing Level,High,Immediate Stabilisation,Review current roster gaps and activate approved temporary or relief staffing arrangements for DEPT-SURG. Focus on shifts where staffing shortfall is most acute. Document activation rationale and expected coverage duration.,True,Required,Action involves relief staffing — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,,Material,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260517,EP-HOSP-001-DEPT-SURG-kpi_001-20260517,HOSP-001,DEPT-SURG,Surgery,2026-05-17,2026-05-17,kpi_001,Staffing Level,High,Immediate Stabilisation,Review current roster gaps and activate approved temporary or relief staffing arrangements for DEPT-SURG. Focus on shifts where staffing shortfall is most acute. Document activation rationale and expected coverage duration.,True,Required,Action involves relief staffing — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,kpi_003,Material,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260521,EP-HOSP-001-DEPT-SURG-kpi_001-20260521,HOSP-001,DEPT-SURG,Surgery,2026-05-21,2026-05-24,kpi_001,Staffing Level,"Elevated, High",Immediate Stabilisation,Review current roster gaps and activate approved temporary or relief staffing arrangements for DEPT-SURG. Focus on shifts where staffing shortfall is most acute. Document activation rationale and expected coverage duration.,True,Required,Action involves relief staffing — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,kpi_003,Material,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260529,EP-HOSP-001-DEPT-SURG-kpi_001-20260529,HOSP-001,DEPT-SURG,Surgery,2026-05-29,2026-05-31,kpi_001,Staffing Level,High,Immediate Stabilisation,Review current roster gaps and activate approved temporary or relief staffing arrangements for DEPT-SURG. Focus on shifts where staffing shortfall is most acute. Document activation rationale and expected coverage duration.,True,Required,Action involves relief staffing — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,,Material,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260606,EP-HOSP-001-DEPT-SURG-kpi_001-20260606,HOSP-001,DEPT-SURG,Surgery,2026-06-06,2026-06-07,kpi_001,Staffing Level,Critical,Immediate Stabilisation,Review current roster gaps and activate approved temporary or relief staffing arrangements for DEPT-SURG. Focus on shifts where staffing shortfall is most acute. Document activation rationale and expected coverage duration.,True,Required,Action involves relief staffing — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,kpi_003,Material,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260613,EP-HOSP-001-DEPT-SURG-kpi_001-20260613,HOSP-001,DEPT-SURG,Surgery,2026-06-13,2026-06-14,kpi_001,Staffing Level,Critical,Immediate Stabilisation,Review current roster gaps and activate approved temporary or relief staffing arrangements for DEPT-SURG. Focus on shifts where staffing shortfall is most acute. Document activation rationale and expected coverage duration.,True,Required,Action involves relief staffing — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,kpi_003,Material,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260618,EP-HOSP-001-DEPT-SURG-kpi_001-20260618,HOSP-001,DEPT-SURG,Surgery,2026-06-18,2026-06-18,kpi_001,Staffing Level,High,Immediate Stabilisation,Review current roster gaps and activate approved temporary or relief staffing arrangements for DEPT-SURG. Focus on shifts where staffing shortfall is most acute. Document activation rationale and expected coverage duration.,True,Required,Action involves relief staffing — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,kpi_003,Material,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260702,EP-HOSP-001-DEPT-SURG-kpi_001-20260702,HOSP-001,DEPT-SURG,Surgery,2026-07-02,2026-07-02,kpi_001,Staffing Level,High,Immediate Stabilisation,Review current roster gaps and activate approved temporary or relief staffing arrangements for DEPT-SURG. Focus on shifts where staffing shortfall is most acute. Document activation rationale and expected coverage duration.,True,Required,Action involves relief staffing — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,kpi_003,Material,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260709,EP-HOSP-001-DEPT-SURG-kpi_001-20260709,HOSP-001,DEPT-SURG,Surgery,2026-07-09,2026-07-12,kpi_001,Staffing Level,"Critical, Elevated, High",Immediate Stabilisation,Review current roster gaps and activate approved temporary or relief staffing arrangements for DEPT-SURG. Focus on shifts where staffing shortfall is most acute. Document activation rationale and expected coverage duration.,True,Required,Action involves relief staffing — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,kpi_003,Material,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260726,EP-HOSP-001-DEPT-SURG-kpi_001-20260726,HOSP-001,DEPT-SURG,Surgery,2026-07-26,2026-07-26,kpi_001,Staffing Level,High,Immediate Stabilisation,Review current roster gaps and activate approved temporary or relief staffing arrangements for DEPT-SURG. Focus on shifts where staffing shortfall is most acute. Document activation rationale and expected coverage duration.,True,Required,Action involves relief staffing — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,,Material,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260802,EP-HOSP-001-DEPT-SURG-kpi_001-20260802,HOSP-001,DEPT-SURG,Surgery,2026-08-02,2026-08-02,kpi_001,Staffing Level,High,Immediate Stabilisation,Review current roster gaps and activate approved temporary or relief staffing arrangements for DEPT-SURG. Focus on shifts where staffing shortfall is most acute. Document activation rationale and expected coverage duration.,True,Required,Action involves relief staffing — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,kpi_003,Material,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260822,EP-HOSP-001-DEPT-SURG-kpi_001-20260822,HOSP-001,DEPT-SURG,Surgery,2026-08-22,2026-08-22,kpi_001,Staffing Level,High,Immediate Stabilisation,Review current roster gaps and activate approved temporary or relief staffing arrangements for DEPT-SURG. Focus on shifts where staffing shortfall is most acute. Document activation rationale and expected coverage duration.,True,Required,Action involves relief staffing — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,kpi_003,Material,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260903,EP-HOSP-001-DEPT-SURG-kpi_001-20260903,HOSP-001,DEPT-SURG,Surgery,2026-09-03,2026-09-03,kpi_001,Staffing Level,High,Immediate Stabilisation,Review current roster gaps and activate approved temporary or relief staffing arrangements for DEPT-SURG. Focus on shifts where staffing shortfall is most acute. Document activation rationale and expected coverage duration.,True,Required,Action involves relief staffing — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,,Material,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260916,EP-HOSP-001-DEPT-SURG-kpi_001-20260916,HOSP-001,DEPT-SURG,Surgery,2026-09-16,2026-09-21,kpi_001,Staffing Level,"Critical, Elevated, High",Immediate Stabilisation,Review current roster gaps and activate approved temporary or relief staffing arrangements for DEPT-SURG. Focus on shifts where staffing shortfall is most acute. Document activation rationale and expected coverage duration.,True,Required,Action involves relief staffing — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,kpi_003,Material,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20260929,EP-HOSP-001-DEPT-SURG-kpi_001-20260929,HOSP-001,DEPT-SURG,Surgery,2026-09-29,2026-09-29,kpi_001,Staffing Level,High,Immediate Stabilisation,Review current roster gaps and activate approved temporary or relief staffing arrangements for DEPT-SURG. Focus on shifts where staffing shortfall is most acute. Document activation rationale and expected coverage duration.,True,Required,Action involves relief staffing — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,,Material,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261020,EP-HOSP-001-DEPT-SURG-kpi_001-20261020,HOSP-001,DEPT-SURG,Surgery,2026-10-20,2026-10-20,kpi_001,Staffing Level,High,Immediate Stabilisation,Review current roster gaps and activate approved temporary or relief staffing arrangements for DEPT-SURG. Focus on shifts where staffing shortfall is most acute. Document activation rationale and expected coverage duration.,True,Required,Action involves relief staffing — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,,Material,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261026,EP-HOSP-001-DEPT-SURG-kpi_001-20261026,HOSP-001,DEPT-SURG,Surgery,2026-10-26,2026-10-26,kpi_001,Staffing Level,Critical,Immediate Stabilisation,Review current roster gaps and activate approved temporary or relief staffing arrangements for DEPT-SURG. Focus on shifts where staffing shortfall is most acute. Document activation rationale and expected coverage duration.,True,Required,Action involves relief staffing — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,,Material,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261111,EP-HOSP-001-DEPT-SURG-kpi_001-20261111,HOSP-001,DEPT-SURG,Surgery,2026-11-11,2026-11-11,kpi_001,Staffing Level,High,Immediate Stabilisation,Review current roster gaps and activate approved temporary or relief staffing arrangements for DEPT-SURG. Focus on shifts where staffing shortfall is most acute. Document activation rationale and expected coverage duration.,True,Required,Action involves relief staffing — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,kpi_003,Material,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261127,EP-HOSP-001-DEPT-SURG-kpi_001-20261127,HOSP-001,DEPT-SURG,Surgery,2026-11-27,2026-11-29,kpi_001,Staffing Level,High,Immediate Stabilisation,Review current roster gaps and activate approved temporary or relief staffing arrangements for DEPT-SURG. Focus on shifts where staffing shortfall is most acute. Document activation rationale and expected coverage duration.,True,Required,Action involves relief staffing — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,kpi_003,Material,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_001-20261203,EP-HOSP-001-DEPT-SURG-kpi_001-20261203,HOSP-001,DEPT-SURG,Surgery,2026-12-03,2026-12-05,kpi_001,Staffing Level,High,Immediate Stabilisation,Review current roster gaps and activate approved temporary or relief staffing arrangements for DEPT-SURG. Focus on shifts where staffing shortfall is most acute. Document activation rationale and expected coverage duration.,True,Required,Action involves relief staffing — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,kpi_003,Material,True
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260120,EP-HOSP-001-DEPT-SURG-kpi_002-20260120,HOSP-001,DEPT-SURG,Surgery,2026-01-20,2026-01-20,kpi_002,Staff Absenteeism Rate,High,Immediate Stabilisation,"Review the composition of current unplanned leave in DEPT-SURG (sick leave, emergency leave, unauthorised absence). Activate relief coverage for critical shifts. Flag any unusual patterns to HR for rapid review.",True,Required,Action involves relief coverage — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,kpi_003,Material,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260125,EP-HOSP-001-DEPT-SURG-kpi_002-20260125,HOSP-001,DEPT-SURG,Surgery,2026-01-25,2026-01-25,kpi_002,Staff Absenteeism Rate,High,Immediate Stabilisation,"Review the composition of current unplanned leave in DEPT-SURG (sick leave, emergency leave, unauthorised absence). Activate relief coverage for critical shifts. Flag any unusual patterns to HR for rapid review.",True,Required,Action involves relief coverage — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,kpi_003,Material,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260214,EP-HOSP-001-DEPT-SURG-kpi_002-20260214,HOSP-001,DEPT-SURG,Surgery,2026-02-14,2026-02-14,kpi_002,Staff Absenteeism Rate,High,Immediate Stabilisation,"Review the composition of current unplanned leave in DEPT-SURG (sick leave, emergency leave, unauthorised absence). Activate relief coverage for critical shifts. Flag any unusual patterns to HR for rapid review.",True,Required,Action involves relief coverage — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,kpi_003,Material,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260226,EP-HOSP-001-DEPT-SURG-kpi_002-20260226,HOSP-001,DEPT-SURG,Surgery,2026-02-26,2026-02-26,kpi_002,Staff Absenteeism Rate,High,Immediate Stabilisation,"Review the composition of current unplanned leave in DEPT-SURG (sick leave, emergency leave, unauthorised absence). Activate relief coverage for critical shifts. Flag any unusual patterns to HR for rapid review.",True,Required,Action involves relief coverage — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,kpi_003,Material,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260304,EP-HOSP-001-DEPT-SURG-kpi_002-20260304,HOSP-001,DEPT-SURG,Surgery,2026-03-04,2026-03-04,kpi_002,Staff Absenteeism Rate,High,Immediate Stabilisation,"Review the composition of current unplanned leave in DEPT-SURG (sick leave, emergency leave, unauthorised absence). Activate relief coverage for critical shifts. Flag any unusual patterns to HR for rapid review.",True,Required,Action involves relief coverage — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,kpi_003,Material,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260314,EP-HOSP-001-DEPT-SURG-kpi_002-20260314,HOSP-001,DEPT-SURG,Surgery,2026-03-14,2026-03-15,kpi_002,Staff Absenteeism Rate,"Critical, High",Immediate Stabilisation,"Review the composition of current unplanned leave in DEPT-SURG (sick leave, emergency leave, unauthorised absence). Activate relief coverage for critical shifts. Flag any unusual patterns to HR for rapid review.",True,Required,Action involves relief coverage — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,kpi_003,Material,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260319,EP-HOSP-001-DEPT-SURG-kpi_002-20260319,HOSP-001,DEPT-SURG,Surgery,2026-03-19,2026-03-20,kpi_002,Staff Absenteeism Rate,Critical,Immediate Stabilisation,"Review the composition of current unplanned leave in DEPT-SURG (sick leave, emergency leave, unauthorised absence). Activate relief coverage for critical shifts. Flag any unusual patterns to HR for rapid review.",True,Required,Action involves relief coverage — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,kpi_003,Material,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260422,EP-HOSP-001-DEPT-SURG-kpi_002-20260422,HOSP-001,DEPT-SURG,Surgery,2026-04-22,2026-04-22,kpi_002,Staff Absenteeism Rate,High,Immediate Stabilisation,"Review the composition of current unplanned leave in DEPT-SURG (sick leave, emergency leave, unauthorised absence). Activate relief coverage for critical shifts. Flag any unusual patterns to HR for rapid review.",True,Required,Action involves relief coverage — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,kpi_003,Material,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260502,EP-HOSP-001-DEPT-SURG-kpi_002-20260502,HOSP-001,DEPT-SURG,Surgery,2026-05-02,2026-05-02,kpi_002,Staff Absenteeism Rate,High,Immediate Stabilisation,"Review the composition of current unplanned leave in DEPT-SURG (sick leave, emergency leave, unauthorised absence). Activate relief coverage for critical shifts. Flag any unusual patterns to HR for rapid review.",True,Required,Action involves relief coverage — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,,Material,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260509,EP-HOSP-001-DEPT-SURG-kpi_002-20260509,HOSP-001,DEPT-SURG,Surgery,2026-05-09,2026-05-11,kpi_002,Staff Absenteeism Rate,High,Immediate Stabilisation,"Review the composition of current unplanned leave in DEPT-SURG (sick leave, emergency leave, unauthorised absence). Activate relief coverage for critical shifts. Flag any unusual patterns to HR for rapid review.",True,Required,Action involves relief coverage — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,,Material,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260602,EP-HOSP-001-DEPT-SURG-kpi_002-20260602,HOSP-001,DEPT-SURG,Surgery,2026-06-02,2026-06-05,kpi_002,Staff Absenteeism Rate,"Critical, High",Immediate Stabilisation,"Review the composition of current unplanned leave in DEPT-SURG (sick leave, emergency leave, unauthorised absence). Activate relief coverage for critical shifts. Flag any unusual patterns to HR for rapid review.",True,Required,Action involves relief coverage — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,kpi_003,Material,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260621,EP-HOSP-001-DEPT-SURG-kpi_002-20260621,HOSP-001,DEPT-SURG,Surgery,2026-06-21,2026-06-26,kpi_002,Staff Absenteeism Rate,"Critical, Elevated, High",Immediate Stabilisation,"Review the composition of current unplanned leave in DEPT-SURG (sick leave, emergency leave, unauthorised absence). Activate relief coverage for critical shifts. Flag any unusual patterns to HR for rapid review.",True,Required,Action involves relief coverage — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,,Material,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260704,EP-HOSP-001-DEPT-SURG-kpi_002-20260704,HOSP-001,DEPT-SURG,Surgery,2026-07-04,2026-07-04,kpi_002,Staff Absenteeism Rate,Critical,Immediate Stabilisation,"Review the composition of current unplanned leave in DEPT-SURG (sick leave, emergency leave, unauthorised absence). Activate relief coverage for critical shifts. Flag any unusual patterns to HR for rapid review.",True,Required,Action involves relief coverage — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,kpi_003,Material,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260724,EP-HOSP-001-DEPT-SURG-kpi_002-20260724,HOSP-001,DEPT-SURG,Surgery,2026-07-24,2026-07-24,kpi_002,Staff Absenteeism Rate,Critical,Immediate Stabilisation,"Review the composition of current unplanned leave in DEPT-SURG (sick leave, emergency leave, unauthorised absence). Activate relief coverage for critical shifts. Flag any unusual patterns to HR for rapid review.",True,Required,Action involves relief coverage — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,,Material,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260824,EP-HOSP-001-DEPT-SURG-kpi_002-20260824,HOSP-001,DEPT-SURG,Surgery,2026-08-24,2026-09-01,kpi_002,Staff Absenteeism Rate,"Elevated, High",Immediate Stabilisation,"Review the composition of current unplanned leave in DEPT-SURG (sick leave, emergency leave, unauthorised absence). Activate relief coverage for critical shifts. Flag any unusual patterns to HR for rapid review.",True,Required,Action involves relief coverage — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,kpi_003,Material,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260908,EP-HOSP-001-DEPT-SURG-kpi_002-20260908,HOSP-001,DEPT-SURG,Surgery,2026-09-08,2026-09-08,kpi_002,Staff Absenteeism Rate,Critical,Immediate Stabilisation,"Review the composition of current unplanned leave in DEPT-SURG (sick leave, emergency leave, unauthorised absence). Activate relief coverage for critical shifts. Flag any unusual patterns to HR for rapid review.",True,Required,Action involves relief coverage — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,,Material,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20260912,EP-HOSP-001-DEPT-SURG-kpi_002-20260912,HOSP-001,DEPT-SURG,Surgery,2026-09-12,2026-09-12,kpi_002,Staff Absenteeism Rate,Elevated,Immediate Stabilisation,"Review the composition of current unplanned leave in DEPT-SURG (sick leave, emergency leave, unauthorised absence). Activate relief coverage for critical shifts. Flag any unusual patterns to HR for rapid review.",True,Required,Action involves relief coverage — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,kpi_003,Material,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261004,EP-HOSP-001-DEPT-SURG-kpi_002-20261004,HOSP-001,DEPT-SURG,Surgery,2026-10-04,2026-10-11,kpi_002,Staff Absenteeism Rate,"Critical, High",Immediate Stabilisation,"Review the composition of current unplanned leave in DEPT-SURG (sick leave, emergency leave, unauthorised absence). Activate relief coverage for critical shifts. Flag any unusual patterns to HR for rapid review.",True,Required,Action involves relief coverage — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,kpi_003,Material,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261018,EP-HOSP-001-DEPT-SURG-kpi_002-20261018,HOSP-001,DEPT-SURG,Surgery,2026-10-18,2026-10-21,kpi_002,Staff Absenteeism Rate,"Elevated, High",Immediate Stabilisation,"Review the composition of current unplanned leave in DEPT-SURG (sick leave, emergency leave, unauthorised absence). Activate relief coverage for critical shifts. Flag any unusual patterns to HR for rapid review.",True,Required,Action involves relief coverage — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,,Material,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261030,EP-HOSP-001-DEPT-SURG-kpi_002-20261030,HOSP-001,DEPT-SURG,Surgery,2026-10-30,2026-11-01,kpi_002,Staff Absenteeism Rate,"Critical, Elevated, High",Immediate Stabilisation,"Review the composition of current unplanned leave in DEPT-SURG (sick leave, emergency leave, unauthorised absence). Activate relief coverage for critical shifts. Flag any unusual patterns to HR for rapid review.",True,Required,Action involves relief coverage — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,kpi_003,Material,False
PKG-EP-HOSP-001-DEPT-SURG-kpi_002-20261219,EP-HOSP-001-DEPT-SURG-kpi_002-20261219,HOSP-001,DEPT-SURG,Surgery,2026-12-19,2026-12-20,kpi_002,Staff Absenteeism Rate,"Critical, Elevated",Immediate Stabilisation,"Review the composition of current unplanned leave in DEPT-SURG (sick leave, emergency leave, unauthorised absence). Activate relief coverage for critical shifts. Flag any unusual patterns to HR for rapid review.",True,Required,Action involves relief coverage — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,,Material,False
